CASENUM,VEH_NO,MDRDSTRD
201316597415,2,0
201316597432,1,0
201316597439,1,10
201316597456,2,0
201316597494,1,0
201316597500,1,3
201316597500,1,98
201316597500,2,0
201316597506,1,0
201316597506,2,0
201316597506,3,0
201316597538,2,0
201316597538,3,0
201316597538,4,0
201316597548,1,0
201316597565,1,0
201316597565,2,0
201316597576,1,0
201316597580,1,0
201316597580,2,0
201316597580,3,0
201316597595,1,0
201316597595,2,0
201316597609,1,0
201316597615,1,0
201316597615,2,0
201316597647,1,0
201316597652,1,0
201316597654,1,0
201316597654,2,0
201316597660,1,0
201316597660,2,0
201316597660,3,0
201316597660,4,0
201316597663,1,0
201316597663,2,0
201316597663,3,0
201316597665,1,0
201316597665,2,0
201316597698,1,0
201316597720,2,0
201316597735,1,0
201316597735,2,0
201316597768,1,0
201316597811,1,0
201316597811,2,0
201316597812,1,0
201316597812,2,0
201316597834,1,0
201316597853,1,0
201316597854,1,0
201316597874,2,0
201316597880,1,0
201316597880,2,0
201316597897,1,0
201316597897,2,0
201316597898,1,0
201316597900,1,0
201316597904,1,0
201316597904,2,0
201316597913,1,0
201316597935,1,10
201316597935,2,0
201316597938,1,0
201316597938,2,0
201316597975,1,5
201316597978,1,0
201316597978,2,0
201316597980,1,0
201316597995,1,0
201316597995,2,0
201316597996,1,0
201316597996,2,0
201316598000,1,0
201316598025,1,0
201316598028,1,0
201316598028,2,0
201316598039,1,0
201316598053,1,1
201316598053,2,0
201316598056,1,0
201316598056,2,0
201316598056,3,0
201316598071,1,0
201316598071,2,0
201316598108,1,0
201316598118,1,0
201316598118,2,0
201316598118,3,0
201316598124,1,0
201316598129,1,0
201316598129,2,0
201316598238,1,0
201316598238,2,0
201316598243,1,0
201316598243,2,0
201316598245,1,0
201316598258,1,0
201316598258,2,0
201316598267,1,0
201316598267,2,0
201316598269,1,0
201316598298,1,0
201316598298,2,10
201316598332,1,0
201316598332,2,0
201316598354,1,0
201316598354,2,0
201316598359,1,0
201316598359,2,0
201316598380,1,93
201316598380,2,0
201316598392,1,0
201316598392,2,0
201316598392,3,0
201316598399,1,0
201316598413,1,0
201316598447,1,0
201316598482,1,0
201316598482,2,0
201316598484,1,0
201316598500,1,0
201316598500,2,0
201316598505,1,0
201316598505,2,0
201316598529,1,12
201316598529,2,0
201316598540,1,0
201316598540,3,0
201316598563,1,0
201316598563,2,0
201316598581,2,0
201316598618,1,0
201316598618,2,0
201316598628,1,0
201316598628,2,0
201316598629,1,0
201316598631,1,0
201316598650,1,0
201316598650,2,0
201316598655,1,0
201316598655,2,0
201316598655,3,0
201316598670,1,0
201316598670,2,17
201316598671,1,17
201316598706,1,0
201316598706,2,0
201316598720,1,0
201316598720,2,0
201316598722,1,0
201316598722,2,0
201316598778,1,0
201316598778,2,0
201316598795,2,0
201316598797,1,0
201316598797,2,0
201316598820,1,0
201316598820,2,0
201316598820,3,0
201316598820,4,0
201316598858,1,0
201316598861,1,0
201316598866,1,98
201316598914,1,0
201316598914,2,0
201316598932,1,0
201316598936,1,0
201316598936,2,0
201316598943,1,0
201316598946,1,0
201316598954,1,0
201316598955,1,0
201316598962,1,0
201316598994,1,0
201316598994,2,0
201316599001,1,0
201316599001,2,0
201316599017,1,0
201316599017,2,0
201316599029,1,0
201316599030,1,0
201316599030,2,0
201316599052,1,0
201316599052,2,0
201316599080,1,0
201316599080,2,0
201316599087,1,1
201316599087,2,0
201316599092,1,0
201316599107,1,0
201316599107,2,0
201316599110,1,0
201316599110,2,0
201316599111,1,0
201316599111,2,0
201316599117,1,0
201316599117,2,0
201316599163,1,0
201316599164,1,0
201316599164,2,0
201316599164,3,0
201316599188,1,0
201316599188,2,0
201316599203,1,0
201316599203,2,0
201316599222,1,0
201316599223,1,0
201316599236,1,0
201316599236,2,0
201316599244,1,0
201316599244,2,0
201316599253,1,10
201316599256,1,0
201316599262,1,0
201316599307,1,0
201316599307,2,0
201316599311,1,0
201316599311,2,0
201316599338,1,0
201316599368,1,0
201316599368,2,0
201316599403,1,0
201316599403,2,0
201316599412,2,0
201316599429,1,0
201316599429,2,0
201316599429,3,0
201316599429,4,0
201316599439,1,0
201316599439,2,0
201316599469,1,0
201316599469,2,0
201316599488,1,0
201316599488,2,0
201316599507,1,0
201316599519,1,3
201316599519,2,0
201316599525,1,0
201316599525,2,0
201316599556,1,0
201316599556,2,0
201316599572,1,0
201316599572,2,0
201316599590,1,0
201316599608,2,0
201316599613,1,0
201316599613,2,0
201316599618,1,0
201316599618,2,0
201316599618,3,0
201316599648,1,0
201316599648,2,0
201316599672,1,0
201316599672,2,0
201316599687,1,4
201316599687,2,0
201316599709,1,0
201316599741,1,0
201316599771,1,0
201316599772,1,0
201316599772,2,0
201316599786,1,0
201316599811,1,0
201316599813,1,0
201316599816,1,0
201316599816,2,0
201316599827,1,0
201316599827,2,0
201316599846,1,0
201316599846,2,0
201316599890,2,0
201316599890,3,0
201316599890,4,0
201316599895,1,0
201316599895,2,0
201316599897,2,0
201316599943,1,0
201316599943,2,0
201316599943,3,0
201316599945,1,0
201316599965,1,0
201316599968,1,92
201316599968,2,0
201316599978,2,0
201316599981,1,0
201316599981,2,0
201317281022,1,0
201317281022,2,0
201317281030,1,0
201317281030,2,0
201317281033,1,0
201317281033,2,0
201317281037,1,0
201317281037,2,0
201317281043,1,0
201317281043,2,0
201317281051,1,0
201317281051,2,0
201317281052,1,0
201317281089,1,0
201317281089,2,0
201317281090,1,93
201317281090,2,0
201317281094,1,0
201317281094,2,0
201317281098,1,7
201317281098,2,0
201317281101,1,0
201317281101,2,0
201317281101,3,0
201317281101,4,0
201317281109,1,0
201317281109,2,0
201317281115,1,0
201317281115,2,0
201317281120,1,0
201317281120,2,0
201317281122,1,1
201317281122,2,0
201317281130,1,0
201317281132,1,17
201317281132,2,0
201317281135,1,0
201317281140,1,1
201317281140,2,0
201317281144,1,0
201317281147,1,0
201317281147,2,0
201317281149,1,0
201317281149,2,0
201317281159,1,0
201317281159,2,0
201317281163,1,1
201317281163,2,0
201317281171,1,0
201317281171,2,0
201317281173,1,4
201317281173,1,10
201317281173,2,0
201317281173,3,0
201317281177,1,0
201317281183,1,0
201317281184,1,0
201317281198,1,10
201317281199,1,0
201317281201,1,0
201317281201,2,0
201317281207,1,0
201317281207,2,0
201317281209,1,0
201317281211,1,0
201317281211,2,0
201317281218,1,0
201317281220,2,0
201317281228,1,0
201317281231,1,0
201317281231,2,0
201317281235,1,0
201317281242,1,0
201317281242,2,0
201317281245,1,0
201317281245,2,0
201317281252,1,0
201317281252,2,0
201317281258,1,0
201317281258,2,0
201317281260,1,0
201317281260,2,0
201317281260,3,0
201317281263,1,0
201317281263,2,0
201317281269,1,7
201317281269,2,0
201317281270,2,0
201317281271,1,0
201317281274,1,0
201317281279,1,0
201317281279,2,0
201317281281,1,0
201317281281,2,0
201317281286,1,0
201317281286,2,0
201317281286,3,0
201317281293,1,0
201317281293,2,0
201317281299,1,0
201317281299,2,0
201317281304,1,0
201317281306,1,0
201317281312,1,0
201317281312,2,0
201317281315,1,0
201317281315,2,0
201317281321,1,0
201317281321,2,0
201317281330,1,0
201317281332,1,0
201317281334,1,0
201317281339,1,0
201317281339,2,0
201317281343,1,0
201317281343,2,0
201317281344,1,0
201317281344,2,0
201317281375,1,0
201317281375,2,0
201317281377,2,0
201317281379,1,0
201317281379,2,0
201317281388,1,17
201317281388,2,0
201317281388,3,0
201317281390,1,0
201317281390,2,0
201317281391,1,0
201317281391,2,0
201317281395,2,0
201317281420,1,0
201317281420,2,0
201317281423,1,0
201317281423,2,0
201317281430,1,0
201317281430,2,0
201317281437,1,17
201317281437,2,0
201317281441,1,0
201317281441,2,0
201317281445,1,0
201317281445,2,0
201317281447,1,17
201317281447,2,0
201317281447,3,0
201317281447,4,0
201317281449,1,0
201317281449,2,0
201317281450,1,17
201317281450,2,0
201317281450,3,0
201317281452,1,0
201317281452,2,0
201317281453,1,0
201317281454,1,0
201317281456,1,0
201317281456,2,0
201317281460,1,0
201317281464,1,0
201317281464,2,0
201317281472,1,0
201317281472,2,0
201317281475,1,0
201317281475,2,0
201317281477,1,17
201317281477,2,0
201317281482,1,17
201317281482,2,0
201317281495,1,0
201317281495,2,0
201317281495,3,0
201317281505,1,0
201317281505,2,0
201317281512,1,0
201317281512,2,0
201317281513,1,0
201317281513,2,0
201317281525,1,0
201317281525,2,0
201317281526,1,0
201317281526,2,0
201317281529,1,0
201317281529,2,0
201317281531,1,0
201317281531,2,0
201317281538,1,0
201317281538,2,0
201317281538,3,0
201317281542,1,0
201317281542,2,0
201317281556,1,7
201317281556,2,0
201317281560,1,0
201317281565,1,0
201317281565,2,0
201317281569,1,0
201317281569,2,0
201317281571,1,0
201317281571,2,0
201317281579,1,0
201317281579,2,0
201317281592,1,0
201317281592,2,0
201317281595,1,0
201317281617,2,0
201317281622,1,0
201317281622,2,0
201317281622,3,0
201317281623,1,0
201317281623,2,0
201317281637,1,0
201317281637,2,0
201317281641,1,4
201317281641,2,0
201317281645,1,0
201317281645,2,0
201317281648,1,0
201317281648,2,0
201317281649,1,0
201317281649,2,0
201317281649,3,0
201317281659,1,0
201317281659,2,0
201317281661,1,0
201317281661,2,0
201317281661,3,0
201317281661,4,0
201317281667,1,0
201317281667,2,0
201317281668,1,0
201317281668,2,0
201317281674,1,10
201317281674,2,0
201317281683,1,0
201317281683,2,0
201317281691,1,12
201317281691,2,0
201317281693,1,0
201317281693,2,0
201317281693,3,0
201317281694,1,12
201317281694,2,0
201317281700,1,0
201317281700,2,0
201317281702,1,17
201317281702,2,0
201317281705,1,0
201317281705,2,0
201317281711,1,0
201317281711,2,0
201317281711,3,0
201317281713,1,0
201317281713,2,0
201317281718,1,0
201317281718,2,0
201317281719,1,0
201317281719,2,0
201317281727,1,0
201317281727,2,0
201317281734,1,0
201317281734,2,0
201317281734,3,0
201317281736,2,0
201317281739,1,9
201317281748,1,17
201317281748,2,0
201317281751,1,0
201317281757,1,0
201317281757,2,0
201317281760,1,0
201317281760,2,0
201317281761,1,0
201317281764,1,1
201317281764,2,0
201317281765,1,0
201317281765,2,0
201317281770,1,0
201317281770,2,0
201317281772,1,0
201317281772,2,0
201317281780,1,0
201317281780,2,0
201317281788,1,0
201317281791,1,0
201317281792,1,0
201317281792,2,0
201317281802,1,0
201317281802,2,0
201317281810,1,0
201317281810,2,0
201317281811,1,0
201317281811,2,0
201317281813,1,0
201317281813,2,0
201317281817,1,0
201317281819,1,0
201317281819,2,0
201317281824,1,0
201317281830,1,7
201317281830,2,0
201317281838,1,0
201317281838,2,0
201317281841,1,0
201317281841,2,0
201317281844,1,5
201317281847,1,0
201317281847,2,0
201317281853,1,0
201317281853,2,0
201317281859,1,0
201317281859,2,0
201317281864,1,0
201317281864,2,0
201317281866,1,0
201317281866,2,0
201317281875,1,0
201317281875,2,0
201317281882,1,0
201317281882,2,0
201317281883,1,0
201317281883,2,0
201317281888,1,0
201317281888,2,0
201317281889,1,0
201317281889,2,0
201317281893,1,0
201317281893,2,0
201317281901,1,12
201317281901,2,0
201317281902,1,0
201317281902,2,0
201317281910,1,0
201317281914,1,0
201317281914,2,0
201317281915,1,0
201317281919,1,0
201317281919,2,0
201317281922,1,0
201317281922,2,0
201317281923,1,0
201317281923,2,0
201317281933,1,0
201317281933,2,0
201317281939,1,17
201317281939,2,0
201317281941,1,0
201317281941,2,0
201317281941,3,0
201317281941,4,0
201317281957,1,0
201317281960,1,0
201317281960,2,0
201317281967,1,0
201317281967,2,0
201317281968,1,17
201317281968,2,0
201317281972,1,0
201317281972,2,0
201317281980,1,0
201317281980,2,0
201317281987,1,17
201317281987,2,0
201317281988,1,0
201317281988,2,0
201317281999,1,1
201317281999,2,0
201317282001,1,98
201317282001,2,0
201317282001,3,0
201317282003,1,0
201317282003,2,0
201317282009,1,0
201317282009,2,0
201317282010,1,0
201317282014,1,0
201317282019,1,0
201317282021,1,1
201317282021,2,0
201317282024,1,5
201317282029,1,0
201317282029,2,0
201317282036,1,1
201317282041,1,0
201317282063,1,0
201317282065,1,0
201317282065,2,0
201317282068,1,0
201317282068,2,0
201317282073,1,0
201317282073,2,0
201317282077,2,0
201317282077,3,0
201317282096,1,12
201317282096,2,0
201317282098,1,0
201317282098,2,0
201317282101,1,0
201317282102,1,0
201317282102,2,0
201317282110,1,1
201317282110,2,0
201317282118,1,0
201317282118,2,0
201317282126,1,1
201317282126,2,0
201317282135,1,3
201317282136,1,1
201317282136,2,0
201317282137,1,0
201317282137,2,0
201317282148,1,3
201317282148,2,0
201317282150,1,0
201317282150,2,0
201317282152,1,0
201317282152,2,0
201317282155,1,0
201317282155,2,0
201317282157,1,0
201317282157,2,0
201317282158,1,0
201317282158,2,0
201317282179,1,0
201317282179,2,0
201317282189,1,93
201317282189,2,0
201317282189,3,0
201317282189,4,0
201317282191,1,0
201317282193,1,0
201317282193,2,0
201317282195,1,0
201317282201,1,0
201317282201,2,0
201317282219,1,0
201317282219,2,0
201317282222,1,98
201317282222,2,0
201317282223,1,0
201317282223,2,0
201317282229,1,0
201317282229,2,0
201317282232,1,0
201317282232,2,0
201317282234,1,0
201317282234,2,0
201317282234,3,0
201317282236,1,0
201317282236,2,0
201317282245,1,0
201317282245,2,0
201317282253,1,0
201317282253,2,0
201317282257,1,0
201317282264,1,0
201317282264,2,0
201317282267,1,0
201317282274,1,0
201317282283,1,0
201317282283,2,0
201317282284,1,1
201317282284,2,0
201317282289,1,0
201317282289,2,0
201317282292,1,0
201317282292,2,0
201317282296,1,1
201317282296,2,0
201317282315,1,0
201317282315,2,0
201317282316,1,0
201317282316,2,0
201317282335,1,92
201317282335,2,0
201317282337,1,0
201317282337,2,0
201317282338,1,0
201317282343,1,0
201317282343,2,16
201317282344,1,1
201317282344,2,0
201317282349,1,0
201317282349,2,0
201317282351,1,0
201317282351,2,0
201317282356,1,0
201317282356,2,0
201317282362,2,0
201317282368,1,0
201317282368,2,0
201317282374,1,0
201317282374,2,0
201317282378,1,0
201317282378,2,0
201317282382,1,12
201317282382,2,0
201317282388,1,0
201317282388,2,0
201317282390,1,12
201317282390,2,0
201317282392,1,0
201317282392,2,0
201317282398,1,0
201317282398,2,0
201317282401,1,0
201317282401,2,0
201317282402,1,0
201317282402,2,0
201317282411,1,0
201317282412,1,0
201317282412,2,0
201317282417,1,0
201317282417,2,0
201317282421,1,0
201317282423,1,0
201317282423,2,0
201317282423,3,0
201317282423,4,0
201317282435,1,0
201317282435,2,0
201317282439,1,0
201317282439,2,0
201317282452,1,13
201317282452,2,0
201317282476,1,17
201317282476,2,0
201317282478,1,0
201317282478,2,0
201317282478,3,0
201317282487,1,0
201317282487,2,0
201317282487,3,0
201317282494,1,1
201317282494,2,0
201317282495,1,0
201317282495,2,0
201317282501,1,0
201317282501,2,0
201317282506,1,17
201317282508,1,0
201317282508,2,0
201317282514,1,0
201317282514,2,0
201317282517,1,0
201317282517,2,0
201317282525,1,0
201317282525,2,0
201317282530,1,1
201317282530,2,0
201317282532,1,3
201317282532,2,0
201317282536,1,0
201317282536,2,0
201317282559,1,0
201317282559,2,0
201317282575,1,0
201317282575,2,0
201317282578,1,0
201317282578,2,0
201317282578,3,0
201317282578,4,0
201317282578,5,0
201317282580,1,0
201317282580,2,0
201317282582,1,0
201317282582,2,0
201317282585,1,0
201317282585,2,0
201317282585,3,0
201317282585,4,0
201317282585,5,0
201317282587,1,0
201317282587,2,0
201317282597,1,0
201317282597,2,0
201317282607,1,12
201317282607,2,0
201317282609,1,0
201317282609,2,0
201317282615,1,0
201317282620,1,0
201317282620,2,0
201317282620,3,0
201317282622,1,0
201317282622,2,0
201317282624,1,0
201317282624,2,0
201317282630,1,0
201317282630,2,0
201317282633,1,0
201317282637,1,0
201317282639,1,0
201317282642,1,15
201317282643,1,0
201317282643,2,0
201317282643,3,0
201317282645,1,0
201317282648,1,0
201317282653,1,0
201317282681,1,0
201317282681,2,0
201317282683,1,0
201317282683,2,0
201317282683,3,0
201317282690,2,0
201317282692,1,1
201317282692,2,0
201317282696,1,0
201317282696,2,0
201317282699,1,0
201317282699,2,0
201317282701,1,0
201317282701,2,0
201317282715,1,0
201317282715,2,0
201317282715,3,0
201317282716,1,0
201317282716,2,0
201317282719,1,0
201317282719,2,0
201317282721,1,0
201317282721,2,0
201317282729,1,15
201317282729,2,0
201317282731,1,0
201317282731,2,0
201317282738,1,0
201317282738,2,0
201317282747,1,0
201317282747,2,0
201317282747,3,0
201317282747,4,0
201317282747,5,0
201317282749,1,0
201317282749,2,0
201317282754,1,10
201317282754,2,0
201317282754,3,0
201317282758,1,0
201317282758,2,0
201317282760,1,0
201317282760,2,0
201317282764,1,0
201317282767,1,0
201317282771,1,0
201317282771,2,0
201317282800,1,0
201317282800,2,0
201317282805,1,0
201317282805,2,0
201317282805,3,0
201317282806,1,0
201317282806,2,0
201317282811,1,0
201317282811,2,0
201317282817,1,0
201317282817,2,0
201317282822,1,0
201317282822,2,0
201317282823,1,0
201317282823,2,92
201317282835,1,0
201317282835,2,0
201317282842,1,0
201317282842,2,0
201317282849,2,0
201317282859,1,0
201317282862,1,0
201317282862,2,0
201317282867,1,0
201317282867,2,0
201317282871,1,0
201317282871,2,0
201317282880,1,0
201317282880,2,0
201317282880,3,0
201317282881,1,0
201317282881,2,0
201317282882,1,0
201317282882,2,0
201317282882,3,0
201317282889,1,0
201317282889,2,0
201317282893,1,0
201317282896,1,12
201317282896,2,0
201317282900,1,0
201317282902,1,0
201317282908,1,0
201317282918,1,0
201317282918,2,0
201317282927,1,0
201317282927,2,0
201317282937,1,0
201317282937,2,0
201317282942,1,0
201317282942,2,0
201317282942,3,0
201317282947,1,12
201317282947,2,0
201317282952,1,0
201317282952,2,0
201317282953,1,0
201317282953,2,0
201317282959,1,1
201317282959,2,0
201317282961,1,1
201317282961,2,0
201317282966,1,0
201317282966,2,0
201317282967,1,17
201317282967,2,0
201317282970,1,0
201317282970,2,0
201317282973,1,0
201317282975,1,0
201317282975,2,0
201317282981,1,0
201317282981,2,0
201317282988,1,1
201317282988,2,0
201317282991,2,0
201317282991,3,0
201317283001,1,17
201317283001,2,0
201317283004,1,0
201317283004,2,0
201317283010,1,1
201317283010,2,0
201317283019,1,0
201317283019,2,0
201317283020,1,12
201317283020,2,0
201317283022,1,0
201317283024,1,0
201317283024,2,0
201317283033,1,0
201317283033,2,1
201317283055,1,0
201317283055,2,0
201317283061,1,0
201317283061,2,0
201317283066,1,0
201317283069,1,0
201317283069,2,0
201317283077,1,0
201317283077,2,0
201317283080,1,0
201317283080,2,0
201317283085,1,0
201317283085,2,0
201317283091,1,0
201317283091,2,0
201317283095,1,0
201317283095,2,0
201317283103,1,12
201317283103,2,0
201317283113,1,0
201317283113,2,0
201317283114,1,1
201317283114,2,0
201317283116,1,0
201317283116,2,0
201317283124,1,0
201317283124,2,0
201317283125,1,0
201317283125,2,0
201317283126,1,0
201317283126,2,0
201317283127,1,0
201317283137,1,0
201317283137,2,0
201317283146,1,0
201317283146,2,0
201317283147,1,0
201317283147,2,0
201317283154,2,0
201317283159,1,17
201317283159,2,0
201317283176,1,0
201317283176,2,0
201317283176,3,0
201317283179,1,0
201317283179,2,0
201317283197,1,0
201317283197,2,0
201317283202,1,0
201317283202,2,0
201317283207,1,0
201317283212,1,0
201317283212,2,0
201317283213,1,0
201317283213,2,0
201317283222,1,1
201317283222,2,0
201317283223,1,0
201317283224,1,0
201317283224,2,0
