CASENUM	VEH_NO	PER_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT	WEIGHT
201429637571	0	1	4	4	3	94	11	9	236.3865
201429637578	0	1	4	3	3	94	11	8	15.7591
201429637671	0	1	4	6	3	94	11	8	94.5546
201429637675	0	1	4	3	3	94	11	8	15.7591
201429637682	0	1	4	3	3	94	11	2	15.7591
201429637712	0	1	4	3	3	94	11	8	15.7591
201429637742	0	1	4	3	3	94	11	8	15.7591
201429637762	0	1	4	3	1	94	11	1	15.7591
201429637769	0	1	4	3	1	94	11	1	15.7591
201429637794	0	1	4	3	1	94	11	1	15.7591
201429637807	0	1	4	3	1	94	11	2	15.7591
201429637810	0	1	4	3	1	94	11	1	15.7591
201429637840	0	1	4	3	1	94	11	1	15.7591
201429637848	0	1	4	3	1	94	11	1	15.7591
201429637854	0	1	4	3	1	94	11	1	15.7591
201429637874	0	1	4	3	1	94	11	1	15.7591
201429637877	0	1	4	3	1	94	11	1	15.7591
201429637998	0	1	4	3	4	94	11	8	15.7591
201429638052	0	1	4	3	4	94	11	8	15.7591
201429638232	0	1	4	3	1	94	11	2	15.7591
201429638253	0	1	4	3	1	94	11	8	15.7591
201429638258	0	1	4	3	1	94	11	2	15.7591
201429638346	0	1	4	3	2	94	11	2	15.7591
201429638541	0	1	4	3	1	94	11	8	15.7591
201429638551	0	1	4	3	1	94	11	8	15.7591
201429638566	0	1	4	3	1	94	11	8	15.7591
201429638575	0	1	4	3	1	94	11	2	15.7591
201429638693	0	1	4	3	1	94	11	8	15.7591
201429638753	0	1	4	3	3	94	11	8	15.7591
201429639234	0	1	4	3	3	94	11	8	15.7591
201429639249	0	1	4	3	3	94	11	8	15.7591
201429761047	0	1	4	3	4	97	11	8	13.3372
201429761125	0	1	4	3	3	97	11	1	13.3372
201429761548	0	1	4	3	1	97	11	1	13.3372
201429761725	0	1	4	3	2	97	11	2	13.3372
201429761787	0	1	4	3	3	97	11	1	13.3372
201429762412	0	1	4	3	43	96	14	8	15.9509
201429762426	0	1	4	3	43	96	14	3	15.9509
201429762426	0	1	4	3	43	96	14	7	15.9509
201429762426	0	2	4	3	43	96	14	8	15.9509
201429762426	0	3	4	3	43	96	14	8	15.9509
201429762889	0	1	4	3	18	96	14	8	15.16425
201429763207	0	1	4	3	8	96	14	1	15.5072
201429763533	0	1	4	3	11	96	14	1	13.10844
201429763826	0	1	4	3	20	96	14	2	12.23652
201429764189	0	1	4	3	33	96	14	2	9.59699
201429764626	0	1	4	3	3	97	11	1	13.3372
201429764641	0	1	4	3	3	97	11	8	13.3372
201429764703	0	1	4	3	2	97	11	2	13.3372
201429764714	0	1	4	3	2	97	11	1	13.3372
201429764799	0	1	4	3	2	97	11	8	13.3372
201429765206	0	1	4	3	43	96	14	1	15.9509
201429765405	0	1	4	3	20	96	14	1	12.23652
201429765434	0	1	4	3	20	96	14	1	12.23652
201429765507	0	1	4	3	8	96	14	1	15.5072
201429765718	0	1	4	3	1	97	11	8	13.3372
201429765884	0	1	4	3	3	97	11	1	13.3372
201429765929	0	1	4	3	3	97	11	1	13.3372
201429766031	0	1	4	3	2	97	11	2	13.3372
201429766054	0	1	4	3	2	97	11	8	13.3372
201429766423	0	1	4	3	33	96	14	1	9.59699
201429766448	0	1	4	3	6	96	14	8	12.24424
201429766691	0	1	4	3	11	96	14	2	13.10844
201429766742	0	1	4	3	20	96	14	1	12.23652
201429766766	0	1	4	4	20	96	14	1	238.61214
201429766774	0	1	4	3	20	96	14	1	12.23652
201429766900	0	1	4	3	8	96	14	1	15.5072
201429767012	0	1	4	3	6	96	14	8	12.24424
201429767083	0	1	4	3	11	96	14	8	13.10844
201429767943	0	1	4	3	43	96	14	8	15.9509
201429767948	0	1	4	3	43	96	14	8	15.9509
201429767966	0	1	4	3	1	97	11	1	13.3372
201429768221	0	1	4	3	4	97	11	8	13.3372
201429768233	0	1	4	3	4	97	11	8	13.3372
201429768236	0	1	4	3	4	97	11	8	13.3372
201429768307	0	1	4	3	3	97	11	8	13.3372
201429768751	0	1	4	3	33	96	14	1	9.59699
201429768755	0	1	4	3	33	96	14	1	9.59699
201429769406	0	1	4	3	20	96	14	1	12.23652
201429769456	0	1	4	3	20	96	14	2	12.23652
201429769500	0	1	4	3	20	96	14	2	12.23652
201429769625	0	1	4	3	1	96	14	1	14
201429769822	0	1	4	3	1	97	11	1	13.3372
201429769939	0	1	4	3	9	97	11	2	13.3372
201429770036	0	1	4	4	4	97	11	1	240.0696
201429770061	0	1	4	4	4	97	11	1	240.0696
201429770198	0	1	4	4	18	96	14	1	237.57325
201429770210	0	1	4	3	18	96	14	8	15.16425
201429770270	0	1	4	3	20	96	14	1	12.23652
201429770284	0	1	4	3	20	96	14	1	12.23652
201429770284	0	2	4	3	20	96	14	1	12.23652
201429770483	0	1	4	6	11	96	14	1	98.3133
201429770967	0	1	4	3	20	96	14	8	12.23652
201429771196	0	1	4	3	6	96	14	8	12.24424
201429771324	0	1	4	3	8	96	14	1	15.5072
201429771347	0	1	4	3	8	96	14	1	15.5072
201429771490	0	1	4	6	1	97	11	1	93.3604
201429771535	0	1	4	3	1	97	11	2	13.3372
201429771700	0	1	4	3	2	97	11	2	13.3372
201429771733	0	1	4	4	2	97	11	8	240.0696
201429771764	0	1	4	3	4	97	11	1	13.3372
201429772151	0	1	4	2	8	96	14	8	54.2752
201429772164	0	1	4	3	20	96	14	8	12.23652
201429772432	0	1	4	3	3	96	14	1	14
201429772917	0	1	4	3	18	96	14	1	15.16425
201429773175	0	1	4	3	2	97	11	8	13.3372
201429773198	0	1	4	3	2	97	11	8	13.3372
201429773250	0	1	4	3	5	97	11	8	20.539288
201429773264	0	1	4	3	4	97	11	8	13.3372
201429773272	0	1	4	3	4	97	11	8	13.3372
201429773323	0	1	4	3	3	97	11	8	13.3372
201429773325	0	1	4	4	3	97	11	9	240.0696
201429773463	0	1	4	3	1	96	14	8	14
201429773501	0	1	4	3	6	96	14	8	12.24424
201429773523	0	1	4	3	33	96	14	8	9.59699
201429773613	0	1	4	3	8	96	14	8	15.5072
201429773932	0	1	4	3	3	97	11	8	13.3372
201429773943	0	1	4	3	4	97	11	8	13.3372
201429773946	0	1	4	3	4	97	11	8	13.3372
201429773962	0	1	4	3	2	97	11	8	13.3372
201429774322	0	1	4	3	3	96	14	8	14
201429774322	0	2	4	3	3	96	14	8	14
201429774449	0	1	4	3	20	96	14	8	12.23652
201429774488	0	1	4	3	20	96	14	2	12.23652
201429775278	0	1	4	3	18	96	14	8	15.16425
201429775331	0	1	4	3	18	96	14	8	15.16425
201429775352	0	1	4	3	43	96	14	8	15.9509
201429775368	0	1	4	3	43	96	14	8	15.9509
201429775379	0	1	4	3	43	96	14	8	15.9509
201429775678	0	1	4	3	1	97	11	1	13.3372
201429775817	0	1	4	3	3	97	11	1	13.3372
201429775837	0	1	4	3	3	97	11	1	13.3372
201429775855	0	1	4	3	3	97	11	1	13.3372
201429775887	0	1	4	3	2	97	11	1	13.3372
201429776368	0	1	4	3	20	96	14	2	12.23652
201429776679	0	1	4	3	6	96	14	8	12.24424
201429776716	0	1	4	3	33	96	14	8	9.59699
201429776719	0	1	4	3	33	96	14	8	9.59699
201429776767	0	1	4	3	20	96	14	8	12.23652
201429776948	0	1	4	3	1	96	14	1	14
201429777199	0	1	4	6	11	96	14	1	98.3133
201429777356	0	1	4	3	11	96	14	1	13.10844
201429777477	0	1	4	3	1	97	11	8	13.3372
201439519692	0	1	1	3	1	22	2	8	29.3172
201439519815	0	1	1	3	2	1	2	8	33.8869
201439520136	0	1	1	3	5	21	2	8	13.9242
201439520559	0	1	1	3	2	1	2	8	33.8869
201439520774	0	1	1	3	4	22	2	2	53.815239
201439520787	0	1	1	3	1	22	2	8	29.3172
201439520801	0	1	1	3	1	22	2	8	29.3172
201439520820	0	1	1	3	1	22	2	8	29.3172
201439520832	0	1	1	3	1	22	2	8	29.3172
201439520895	0	1	1	3	1	22	2	8	29.3172
201439521172	0	1	1	3	1	1	2	8	33.8869
201439521376	0	1	1	3	1	22	2	7	29.3172
201439521397	0	1	1	4	1	22	2	8	234.5376
201439521408	0	1	1	3	1	22	2	8	29.3172
201439521426	0	1	1	3	1	22	2	8	29.3172
201439521446	0	1	1	3	1	22	2	2	29.3172
201439522625	0	1	1	3	1	1	2	8	33.8869
201439522649	0	1	1	3	1	1	2	8	33.8869
201439522668	0	1	1	3	8	1	2	8	33.8869
201439522767	0	1	1	3	1	1	2	8	33.8869
201439522788	0	1	1	3	1	1	2	8	33.8869
201439522795	0	1	1	3	1	1	2	8	33.8869
201439522906	0	1	1	3	5	21	2	8	13.9242
201439522982	0	1	1	3	5	21	2	2	13.9242
201439523026	0	1	1	3	5	21	2	8	13.9242
201439523087	0	1	1	3	5	21	2	8	13.9242
201439523145	0	1	1	3	5	21	2	2	13.9242
201439523228	0	1	1	4	5	21	2	8	239.0321
201439523293	0	1	1	3	5	21	2	8	13.9242
201439523384	0	1	1	3	1	22	2	7	29.3172
201439523392	0	1	1	4	1	22	2	8	234.5376
201439523579	0	1	1	3	1	1	2	1	33.8869
201439523693	0	1	1	3	4	1	2	8	33.8869
201439524086	0	1	1	3	2	1	2	8	33.8869
201449800417	0	1	1	3	3	5	2	9	11.046
201450303404	0	1	3	3	6	9	8	8	15.17718
201450303481	0	1	3	3	6	9	8	8	15.17718
201450303749	0	1	3	3	6	9	8	1	15.17718
201450303961	0	1	3	3	6	9	8	8	15.17718
201450304008	0	1	3	3	6	9	8	8	15.17718
201450304304	0	1	3	3	6	9	8	1	15.17718
201450304513	0	1	3	3	6	9	8	8	15.17718
201450606207	0	1	2	3	3	11	6	8	19.0507
201450606209	0	1	2	3	3	11	6	8	19.0507
201450606408	0	1	2	3	1	11	6	8	19.0507
201450606409	0	1	2	3	1	11	6	8	19.0507
201450606692	0	1	2	3	3	11	6	8	19.0507
201450606779	0	1	2	3	2	11	6	8	19.0507
201450606925	0	1	2	3	3	11	6	8	19.0507
201450606927	0	1	2	4	3	11	6	8	247.6591
201450606955	0	1	2	3	3	11	6	8	19.0507
201450606991	0	1	2	4	5	11	6	8	247.6591
201450606992	0	1	2	3	5	11	6	8	19.0507
201450607068	0	1	2	3	3	11	6	2	19.0507
201450607178	0	1	2	3	3	11	6	8	19.0507
201450607426	0	1	2	3	1	11	6	3	19.0507
201450607426	0	2	2	3	1	11	6	3	19.0507
201450607426	0	2	2	3	1	11	6	5	19.0507
201450607455	0	1	2	3	1	11	6	8	19.0507
201450607497	0	1	2	3	5	11	6	8	19.0507
201450607532	0	1	2	3	3	11	6	8	19.0507
201450607542	0	1	2	3	3	11	6	8	19.0507
201450607767	0	1	2	3	3	11	6	2	19.0507
201450608087	0	1	2	3	7	11	6	8	48.987542
201450608244	0	1	2	3	3	11	6	8	19.0507
201450608313	0	1	2	3	3	11	6	8	19.0507
201450608457	0	1	2	3	3	11	6	8	19.0507
201450608586	0	1	2	3	3	11	6	8	19.0507
201450608637	0	1	2	3	3	11	6	8	19.0507
201450608718	0	1	2	3	3	11	6	8	19.0507
201450608786	0	1	2	3	3	11	6	8	19.0507
201450608854	0	1	2	3	3	11	6	8	19.0507
201450608948	0	1	2	3	3	11	6	2	19.0507
201450608951	0	1	2	3	3	11	6	8	19.0507
201450608957	0	1	2	3	3	11	6	8	19.0507
201450609014	0	1	2	3	7	11	6	8	48.987542
201450609150	0	1	2	3	5	11	6	8	19.0507
201450609207	0	1	2	3	3	11	6	8	19.0507
201450609250	0	1	2	3	2	11	6	8	19.0507
201450609412	0	1	2	3	3	11	6	8	19.0507
201450609416	0	1	2	3	3	11	6	8	19.0507
201450609527	0	1	2	3	2	11	6	8	19.0507
201450609648	0	1	2	3	3	11	6	8	19.0507
201450609652	0	1	2	3	3	11	6	8	19.0507
201450609807	0	1	2	3	3	11	6	8	19.0507
201450609967	0	1	2	3	3	11	6	8	19.0507
201450609973	0	1	2	3	3	11	6	8	19.0507
201450610004	0	1	2	3	3	11	6	8	19.0507
201450610030	0	1	2	3	7	11	6	8	48.987542
201450610066	0	1	2	4	3	11	6	8	247.6591
201450610146	0	1	2	3	3	11	6	8	19.0507
201450610254	0	1	2	3	3	11	6	8	19.0507
201450610286	0	1	2	3	3	11	6	8	19.0507
201450610290	0	1	2	3	3	11	6	8	19.0507
201450610318	0	1	2	3	3	11	6	8	19.0507
201450610324	0	1	2	3	3	11	6	8	19.0507
201450610401	0	1	2	3	5	11	6	8	19.0507
201450610415	0	1	2	3	2	11	6	8	19.0507
201450610467	0	1	2	3	3	11	6	2	19.0507
201450610481	0	1	2	3	5	11	6	2	19.0507
201453201862	0	1	3	3	1	43	9	1	12.2215
201453202169	0	1	3	3	1	43	9	1	12.2215
201453202579	0	1	3	3	1	43	9	1	12.2215
201453202740	0	1	3	3	1	43	9	1	12.2215
201453203407	0	1	3	3	1	43	9	1	12.2215
201453203419	0	1	3	3	1	43	9	1	12.2215
201453203641	0	1	3	3	1	43	9	1	12.2215
201453203684	0	1	3	3	1	43	9	5	12.2215
201453203968	0	1	3	5	1	43	9	1	61.1075
201453204297	0	1	3	3	1	43	9	1	12.2215
201453204386	0	1	3	3	1	43	9	9	12.2215
201468813337	0	1	2	4	1	74	4	8	238.0206
201468813723	0	1	2	3	1	74	4	8	12.5274
201468814392	0	1	2	3	9	74	4	8	12.5274
201468814601	0	1	2	3	1	74	4	8	12.5274
201468814911	0	1	2	3	1	74	4	1	12.5274
201468815094	0	1	2	3	9	74	4	1	12.5274
201468815294	0	1	2	3	9	74	4	8	12.5274
201468815373	0	1	2	3	1	74	4	1	12.5274
201468815428	0	1	2	3	1	74	4	8	12.5274
201468815476	0	1	2	3	1	74	4	8	12.5274
201468815596	0	1	2	3	9	74	4	8	12.5274
201468815816	0	1	2	3	9	74	4	8	12.5274
201468815976	0	1	2	3	9	74	4	8	12.5274
201468816722	0	1	2	3	9	74	4	8	12.5274
201468817084	0	1	2	3	1	74	4	1	12.5274
201468817132	0	1	2	3	9	74	4	9	12.5274
201468817533	0	1	2	3	1	74	4	2	12.5274
201468817804	0	1	2	3	1	74	4	1	12.5274
201468818017	0	1	2	3	1	74	4	8	12.5274
201468818044	0	1	2	3	1	74	4	1	12.5274
201468818067	0	1	2	3	1	74	4	1	12.5274
201468818292	0	1	2	3	1	74	4	1	12.5274
201468818860	0	1	2	3	1	74	4	1	12.5274
201468819254	0	1	2	3	9	74	4	8	12.5274
201468819547	0	1	2	3	1	74	4	1	12.5274
201468819547	0	2	2	3	1	74	4	1	12.5274
201468819920	0	1	2	3	1	74	4	8	12.5274
201469506347	0	1	4	3	4	75	11	1	16.1504
201469506407	0	1	4	4	2	75	11	1	242.256
201469506454	0	1	4	3	2	75	11	1	16.1504
201469506557	0	1	4	3	2	75	11	8	16.1504
201469506731	0	1	4	3	3	75	11	8	16.1504
201469506766	0	1	4	3	2	75	11	8	16.1504
201469507561	0	1	4	3	2	75	11	8	16.1504
201469507590	0	1	4	3	2	75	11	8	16.1504
201469507715	0	1	4	3	2	75	11	2	16.1504
201469507823	0	1	4	3	3	75	11	1	16.1504
201469507995	0	1	4	3	2	75	11	1	16.1504
201469508015	0	1	4	4	2	75	11	8	242.256
201469508387	0	1	4	3	3	75	11	2	16.1504
201469508627	0	1	4	3	2	75	11	2	16.1504
201469508654	0	1	4	3	3	75	11	1	16.1504
201469508681	0	1	4	4	3	75	11	8	242.256
201469508742	0	1	4	3	3	75	11	2	16.1504
201469508930	0	1	4	3	3	75	11	8	16.1504
201469509127	0	1	4	3	2	75	11	1	16.1504
201469509299	0	1	4	3	2	75	11	8	16.1504
201469509427	0	1	4	3	4	75	11	8	16.1504
201469509470	0	1	4	3	2	75	11	1	16.1504
201469509506	0	1	4	3	2	75	11	1	16.1504
201469510051	0	1	4	3	3	75	11	8	16.1504
201469510115	0	1	4	4	3	75	11	8	242.256
201469510123	0	1	4	3	3	75	11	2	16.1504
201469510290	0	1	4	3	2	75	11	1	16.1504
201469510404	0	1	4	3	3	75	11	1	16.1504
201469510404	0	2	4	3	3	75	11	1	16.1504
201469607206	0	1	4	3	2	75	11	1	16.1504
201469607321	0	1	4	4	3	75	11	8	242.256
201469607971	0	1	4	3	4	75	11	1	16.1504
201469608006	0	1	4	3	2	75	11	2	16.1504
201469608050	0	1	4	3	2	75	11	8	16.1504
201469608409	0	1	4	3	2	75	11	1	16.1504
201469608939	0	1	4	3	2	75	11	1	16.1504
201469608978	0	1	4	3	2	75	11	8	16.1504
201469609126	0	1	4	3	3	75	11	8	16.1504
201469609296	0	1	4	3	2	75	11	8	16.1504
201469609420	0	1	4	3	2	75	11	2	16.1504
201469609492	0	1	4	3	3	75	11	1	16.1504
201469609706	0	1	4	3	2	75	11	1	16.1504
201469609890	0	1	4	3	2	75	11	1	16.1504
201469609911	0	1	4	3	2	75	11	8	16.1504
201469610496	0	1	4	3	3	75	11	1	16.1504
201469610674	0	1	4	3	3	75	11	8	16.1504
201469610817	0	1	4	4	2	75	11	1	242.256
201469610826	0	1	4	3	2	75	11	1	16.1504
201469611126	0	1	4	3	4	75	11	1	16.1504
201469611214	0	1	4	3	2	75	11	8	16.1504
201469611252	0	1	4	3	2	75	11	8	16.1504
201469611276	0	1	4	3	2	75	11	8	16.1504
201471500354	0	1	3	3	2	41	7	8	10.0268
201471500393	0	1	3	3	2	41	7	8	10.0268
201472721202	0	1	4	3	1	79	10	8	11.093989
201472721210	0	1	4	3	1	79	10	8	11.093989
201472721218	0	1	4	3	1	79	10	2	11.093989
201472721219	0	1	4	4	1	79	10	8	244.067758
201472721241	0	1	4	3	1	79	10	8	11.093989
201472721241	0	2	4	3	1	79	10	8	11.093989
201472721346	0	1	4	3	1	79	10	8	11.093989
201472721420	0	1	4	3	7	79	10	8	11.093989
201472721429	0	1	4	3	7	79	10	8	11.093989
201472722865	0	1	4	3	1	79	10	8	11.093989
201472722865	0	2	4	3	1	79	10	8	11.093989
201472722866	0	1	4	3	1	79	10	8	11.093989
201472723084	0	1	4	3	7	79	10	1	11.093989
201472723189	0	1	4	3	1	79	10	8	11.093989
201472723190	0	1	4	4	1	79	10	8	244.067758
201472723204	0	1	4	3	1	79	10	8	11.093989
201472723271	0	1	4	3	1	79	10	8	11.093989
201472723271	0	2	4	3	1	79	10	8	11.093989
201472723274	0	1	4	3	1	79	10	8	11.093989
201472725347	0	1	4	3	1	79	10	1	11.093989
201472725353	0	1	4	1	1	79	10	8	11.093989
201472725669	0	1	4	3	7	79	10	1	11.093989
201472725824	0	1	4	3	1	79	10	8	11.093989
201472726321	0	1	4	3	1	79	10	1	11.093989
201472726593	0	1	4	3	1	79	10	2	11.093989
201472726628	0	1	4	3	1	79	10	1	11.093989
201472726664	0	1	4	3	1	79	10	1	11.093989
201472726751	0	1	4	3	1	79	10	1	11.093989
201472726765	0	1	4	3	1	79	10	8	11.093989
201472726771	0	1	4	3	1	79	10	1	11.093989
201472727156	0	1	4	3	1	79	10	1	11.093989
201472727161	0	1	4	3	1	79	10	1	11.093989
201472727172	0	1	4	3	1	79	10	1	11.093989
201472727173	0	1	4	3	1	79	10	1	11.093989
201472727178	0	1	4	3	1	79	10	1	11.093989
201472727182	0	1	4	3	1	79	10	8	11.093989
201472727334	0	1	4	3	1	79	10	8	11.093989
201472727345	0	1	4	3	1	79	10	8	11.093989
201472727359	0	1	4	4	1	79	10	8	244.067758
201472727360	0	1	4	3	1	79	10	2	11.093989
201472727531	0	1	4	3	1	79	10	1	11.093989
201472727560	0	1	4	3	1	79	10	1	11.093989
201472727568	0	1	4	3	1	79	10	2	11.093989
201472727569	0	1	4	3	1	79	10	1	11.093989
201472727579	0	1	4	4	1	79	10	1	244.067758
201472727734	0	1	4	3	1	79	10	8	11.093989
201472727753	0	1	4	3	1	79	10	8	11.093989
201472727756	0	1	4	3	1	79	10	8	11.093989
201472727903	0	1	4	3	1	79	10	1	11.093989
201472727907	0	1	4	3	1	79	10	1	11.093989
201472728091	0	1	4	3	1	79	10	8	11.093989
201472728093	0	1	4	3	1	79	10	8	11.093989
201472728109	0	1	4	3	1	79	10	8	11.093989
201472728110	0	1	4	3	1	79	10	8	11.093989
201472728128	0	1	4	3	7	79	10	8	11.093989
201472728137	0	1	4	3	7	79	10	8	11.093989
201472728143	0	1	4	3	7	79	10	8	11.093989
201472728150	0	1	4	3	7	79	10	8	11.093989
201472728156	0	1	4	3	7	79	10	8	11.093989
201472807555	0	1	4	3	1	79	10	2	11.093989
201472807624	0	1	4	3	1	79	10	8	11.093989
201472807721	0	1	4	3	1	79	10	8	11.093989
201472807788	0	1	4	3	7	79	10	1	11.093989
201472807828	0	1	4	3	1	79	10	1	11.093989
201472807837	0	1	4	3	1	79	10	1	11.093989
201472807843	0	1	4	3	1	79	10	1	11.093989
201472807844	0	1	4	3	1	79	10	1	11.093989
201472807890	0	1	4	3	7	79	10	1	11.093989
201472807899	0	1	4	3	7	79	10	1	11.093989
201472807988	0	1	4	3	1	79	10	8	11.093989
201472808002	0	1	4	3	1	79	10	8	11.093989
201472808023	0	1	4	3	1	79	10	8	11.093989
201472808084	0	1	4	3	1	79	10	8	11.093989
201472808089	0	1	4	3	1	79	10	8	11.093989
201472808093	0	1	4	3	1	79	10	8	11.093989
201472808108	0	1	4	3	1	79	10	8	11.093989
201472808117	0	1	4	3	1	79	10	8	11.093989
201472808142	0	1	4	3	1	79	10	8	11.093989
201472808167	0	1	4	3	1	79	10	8	11.093989
201472808209	0	1	4	3	1	79	10	8	11.093989
201472808214	0	1	4	3	1	79	10	8	11.093989
201472808223	0	1	4	3	1	79	10	8	11.093989
201472808223	0	2	4	3	1	79	10	8	11.093989
201473500372	0	1	1	3	14	6	1	8	11.62076
201473500394	0	1	1	3	11	6	1	8	8.941356
201473500403	0	1	1	3	4	6	1	8	11.492
201473500405	0	1	1	3	4	6	1	9	11.492
201473500421	0	1	1	3	2	6	1	8	13.8125
201478028501	0	1	3	3	2	47	8	7	19.6053
201478030627	0	1	3	3	1	63	7	8	13.962
201478030898	0	1	3	4	1	63	7	8	237.354
201478030903	0	1	3	3	1	63	7	8	13.962
201478032059	0	1	3	3	2	47	8	8	19.6053
201478032843	0	1	3	3	2	47	8	2	19.6053
201478033022	0	1	3	3	1	63	7	8	13.962
201478033072	0	1	3	3	1	63	7	8	13.962
201478033307	0	1	3	3	1	63	7	8	13.962
201478033988	0	1	3	3	1	63	7	1	13.962
201478034378	0	1	3	3	1	63	7	1	13.962
201478034456	0	1	3	4	1	63	7	1	237.354
201478034640	0	1	3	3	1	63	7	1	13.962
201478035028	0	1	3	3	1	63	7	8	13.962
201478035266	0	1	3	3	1	63	7	8	13.962
201478035602	0	1	3	4	7	47	8	8	268.715142
201478036063	0	1	3	3	2	47	8	1	19.6053
201478036384	0	1	3	3	1	63	7	1	13.962
201478036770	0	1	3	3	17	47	8	2	180.380327
201478037117	0	1	3	3	1	63	7	8	13.962
201478037769	0	1	3	3	1	63	7	8	13.962
201478038097	0	1	3	3	1	63	7	2	13.962
201478038132	0	1	3	3	1	63	7	8	13.962
201478038142	0	1	3	3	1	63	7	8	13.962
201478038368	0	1	3	1	1	47	8	1	19.6053
201478038486	0	1	3	4	17	47	8	8	180.380327
201480200337	0	1	3	4	2	41	7	8	240.6432
201480200349	0	1	3	3	2	41	7	1	10.0268
201482901421	0	1	1	3	4	6	1	8	11.492
201482901448	0	1	1	4	14	6	1	8	244.03596
201482901470	0	1	1	3	26	6	1	2	20.242467
201482901536	0	1	1	3	20	6	1	9	14.820011
201491400686	0	1	3	3	1	43	9	1	12.2215
201491400812	0	1	3	4	1	43	9	1	244.43
201492200502	0	1	2	3	1	11	6	8	19.0507
201492200619	0	1	2	3	1	11	6	8	19.0507
201492400382	0	1	3	3	1	43	9	1	12.2215
201492400447	0	1	3	3	1	43	9	1	12.2215
201493524100	0	1	1	3	1	22	2	8	29.3172
201493524112	0	1	1	3	1	22	2	8	29.3172
201493524140	0	1	1	3	1	22	2	8	29.3172
201493524277	0	1	1	3	5	21	2	8	13.9242
201493524331	0	1	1	3	5	21	2	8	13.9242
201493524484	0	1	1	3	5	21	2	8	13.9242
201493524560	0	1	1	4	5	21	2	8	239.0321
201493524562	0	1	1	3	5	21	2	8	13.9242
201495140513	0	1	3	3	2	42	8	3	12.4986
201495140609	0	1	3	3	10	42	8	1	11.18081
201495140662	0	1	3	3	4	42	8	1	12.4986
201495140763	0	1	3	3	3	42	8	1	12.4986
201495140933	0	1	3	3	4	42	8	1	12.4986
201495140953	0	1	3	3	11	42	8	1	11.901938
201495140967	0	1	3	3	11	42	8	1	11.901938
201495140969	0	1	3	3	11	42	8	1	11.901938
201495141002	0	1	3	3	11	42	8	1	11.901938
201495141205	0	1	3	3	3	42	8	1	12.4986
201495141258	0	1	3	3	3	42	8	1	12.4986
201495141540	0	1	3	3	3	42	8	1	12.4986
201495141540	0	2	3	3	3	42	8	1	12.4986
201495141595	0	1	3	3	3	42	8	1	12.4986
201495142088	0	1	3	3	4	42	8	1	12.4986
201495142196	0	1	3	3	3	42	8	1	12.4986
201495142222	0	1	3	3	11	42	8	1	11.901938
201495142229	0	1	3	3	11	42	8	1	11.901938
201495142230	0	1	3	3	11	42	8	1	11.901938
201495142235	0	1	3	3	11	42	8	1	11.901938
201495142240	0	1	3	3	11	42	8	1	11.901938
201495142251	0	1	3	3	11	42	8	1	11.901938
201495142265	0	1	3	3	11	42	8	1	11.901938
201495142287	0	1	3	3	4	42	8	1	12.4986
201495142368	0	1	3	3	2	42	8	1	12.4986
201495144410	0	1	3	3	2	42	8	1	12.4986
201495144855	0	1	3	3	4	42	8	1	12.4986
201495144899	0	1	3	3	4	42	8	1	12.4986
201495145045	0	1	3	3	1	42	8	1	12.4986
201495145355	0	1	3	3	1	42	8	1	12.4986
201495145371	0	1	3	3	3	42	8	1	12.4986
201495145552	0	1	3	3	1	42	8	1	12.4986
201495145552	0	2	3	3	1	42	8	1	12.4986
201495145718	0	1	3	3	1	42	8	1	12.4986
201495145775	0	1	3	3	3	42	8	1	12.4986
201495145844	0	1	3	3	11	42	8	1	11.901938
201495145872	0	1	3	3	11	42	8	1	11.901938
201495145872	0	2	3	3	11	42	8	1	11.901938
201495146272	0	1	3	3	4	42	8	1	12.4986
201495146356	0	1	3	3	1	42	8	1	12.4986
201495146395	0	1	3	3	1	42	8	1	12.4986
201495146634	0	1	3	3	1	42	8	1	12.4986
201495146671	0	1	3	3	1	42	8	1	12.4986
201495146941	0	1	3	3	1	42	8	2	12.4986
201495147117	0	1	3	3	1	42	8	1	12.4986
201495147406	0	1	3	3	4	42	8	1	12.4986
201495147575	0	1	3	3	1	42	8	1	12.4986
201495147824	0	1	3	3	1	42	8	1	12.4986
201495148106	0	1	3	3	4	42	8	1	12.4986
201495148142	0	1	3	3	4	42	8	1	12.4986
201495148289	0	1	3	3	1	42	8	1	12.4986
201495148325	0	1	3	3	1	42	8	8	12.4986
201495148514	0	1	3	3	3	42	8	1	12.4986
201495148887	0	1	3	3	1	42	8	1	12.4986
201495148993	0	1	3	3	3	42	8	1	12.4986
201495149224	0	1	3	3	4	42	8	1	12.4986
201495149240	0	1	3	3	1	42	8	1	12.4986
201495149631	0	1	3	3	11	42	8	1	11.901938
201495149662	0	1	3	3	11	42	8	1	11.901938
201495149677	0	1	3	3	11	42	8	1	11.901938
201495149677	0	2	3	3	11	42	8	1	11.901938
201495150481	0	1	3	3	1	42	8	1	12.4986
201495150874	0	1	3	3	1	42	8	1	12.4986
201495150924	0	1	3	3	3	42	8	1	12.4986
201495151014	0	1	3	3	1	42	8	2	12.4986
201495151101	0	1	3	3	1	42	8	1	12.4986
201495151910	0	1	3	3	1	42	8	1	12.4986
201495152006	0	1	3	3	3	42	8	1	12.4986
