CASENUM	VEH_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PMAK_MOD	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE	WEIGHT
201495331035	2	1	3	10	7	2	1	0	9	1	23	14	0	2	0	48	401	48401	14	1998	JF1SF6554WG7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	52.036106
201495331199	2	3	5	1	61	9	1	0	9	12	30	30	0	3	0	63	402	63402	14	2012	5XYKT4A65CG2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0	69.4294
201495331397	2	3	6	5	46	8	1	0	9	6	43	14	0	2	0	20	401	20401	14	2002	1GNDS13S9223	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	89.856
201495331512	1	3	4	2	61	9	1	0	9	2	0	14	0	2	0	20	461	20461	21	2007	1GCGG25V5712	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	243.0029
201495331569	1	3	4	2	61	9	1	0	9	14	35	14	0	2	0	49	442	49442	20	2014	5TDYK3DC8ES5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0	243.0029
201495331691	2	3	4	4	46	8	1	0	9	7	24	14	0	2	0	12	461	12461	21	1997	1FTJE34L5VHA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	247.104
201495331818	2	1	6	3	7	2	1	0	9	1	45	14	0	2	0	54	421	54421	15	2002	2HNYD18482H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	4	5	12	0	0	0	103.3637
201495331841	2	1	5	5	7	2	1	0	7	14	12	14	0	2	0	7	999	7999	99	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	57.956307
201495332062	3	3	2	4	61	9	2	0	10	12	32	12	7	3	0	42	44	42044	1	2003	WDBSK75F43F0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	69.4294
201495332109	2	1	5	2	7	2	2	0	10	16	4	14	0	2	0	13	1	13001	4	2006	1LNHM82V56Y6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	56.3802
201495332109	4	1	5	2	7	2	2	0	10	16	4	14	0	2	0	12	16	12016	4	2001	2FAFP74WX1X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	4	5	12	0	0	0	56.3802
201495332109	5	1	5	2	7	2	2	1	10	16	4	14	0	2	0	24	401	24401	14	2008	3GSCL53798S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	14	0	0	0	56.3802
201495332196	2	1	6	16	7	2	1	0	9	0	13	14	0	2	0	35	49	35049	6	2005	JN8AZ08W75W4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0	76.733922
201495332196	3	1	6	16	7	2	1	0	9	0	13	14	0	2	0	18	7	18007	4	2001	2G4WS52J0112	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	0	5	14	0	0	0	76.733922
201495332199	2	1	6	30	7	2	1	0	10	2	41	14	0	2	0	59	31	59031	4	1997	JT8BF22G5V00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0	121.151653
201495332216	2	3	4	1	46	8	1	0	10	99	99	14	0	2	0	52	46	52046	4	2004	JA3AJ26E44U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	247.104
201495332361	2	3	1	1	46	8	1	0	10	21	30	33	0	3	0	12	481	12481	31	2013	1FTFW1CF6DKF	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	83	2	5	42	0	0	0	22.464
201495332361	3	3	1	1	46	8	1	0	10	21	30	33	0	3	0	49	40	49040	4	2013	4T1BF1FK2DU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	2	5	42	0	0	0	22.464
201495332388	3	3	1	4	46	8	2	0	10	15	41	12	6	3	0	20	422	20422	15	2007	1GNFK16367R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	4	5	12	0	0	0	22.464
201495332607	2	1	6	3	7	2	1	0	10	6	6	14	0	2	0	20	461	20461	21	2007	1GCFG15X0711	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	103.3637
201495332860	2	1	4	1	7	2	1	0	10	7	30	14	0	2	0	35	39	35039	4	1999	JN1CA21A9XT1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0	244.3142
201495332920	3	1	3	1	7	2	2	0	10	15	2	12	6	2	0	12	481	12481	31	2010	1FTEX1C82AFA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	18	0	0	0	9.3967
201495332927	3	1	5	2	7	2	2	0	10	8	56	12	6	3	0	41	51	41051	4	2004	JM1BK12F9411	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0	56.3802
201495332953	2	1	3	3	7	2	1	0	10	6	19	14	0	2	0	35	47	35047	4	1998	1N4DL01D9WC2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0	9.3967
201495332966	2	1	6	10	7	2	1	0	10	2	47	14	0	2	0	12	401	12401	14	2003	1FMZU73KX3UC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0	104.072212
201495332979	2	3	6	1	46	8	1	0	10	3	0	14	0	2	0	52	37	52037	1	2003	4A3AE55HX3E1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	89.856
201495333222	2	3	4	4	46	8	1	0	11	19	20	14	0	2	0	51	47	51047	4	2001	YV1RS61R7120	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	247.104
201495333700	2	3	6	1	61	9	1	0	11	14	15	53	0	2	0	12	401	12401	14	2002	1FMZU64E62UA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	104.1441
201495333822	2	3	6	1	46	8	1	0	11	11	30	14	0	2	0	20	461	20461	21	2008	1GCGG25CX811	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	89.856
201495333972	2	1	5	3	7	2	1	0	11	23	33	14	0	2	0	20	443	20443	20	1998	1GNDU03E4WD2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0	56.3802
201495334007	2	3	4	5	61	9	1	0	11	22	10	14	0	2	0	63	34	63034	4	2013	5XXGN4A78DG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	5	12	0	0	0	243.0029
201495334093	2	3	4	4	61	9	1	0	11	19	38	14	0	2	0	55	36	55036	4	2014	KMHCT4AE7EU7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0	243.0029
201495334124	2	3	5	1	46	8	1	0	11	20	5	14	0	2	0	35	47	35047	2	2008	1N4AL24E38C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0	67.392
201495334330	3	3	5	4	61	9	2	0	12	22	30	12	2	3	0	49	472	49472	30	2005	3TMKU72N75M0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0	69.4294
201495334627	2	3	4	4	61	9	1	0	12	19	50	14	0	2	0	37	31	37031	4	2012	19XFB2F54CE0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	243.0029
201495334667	2	3	4	1	46	8	1	0	12	99	99	14	0	2	0	41	35	41035	4	2002	JM1BJ2251205	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	4	5	12	0	0	0	247.104
201495334812	2	1	2	1	7	2	1	1	12	15	58	14	0	2	0	20	404	20404	14	2011	2CNALDEC7B63	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0	56.3802
201495334889	2	1	5	3	7	2	1	0	12	15	14	14	0	2	0	63	36	63036	6	2007	KNAFG5267771	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0	56.3802
201495334889	3	1	5	3	7	2	1	0	12	15	14	14	0	2	0	22	10	22010	2	1986	2G2GK37H1G22	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0	56.3802
201495334889	4	1	5	3	7	2	1	0	12	15	14	14	0	2	0	7	29	7029	4	2013	1C3CDFBA2DD1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	56.3802
201495334911	2	1	6	5	7	2	1	0	12	14	47	14	0	2	0	23	431	23431	16	2002	1GKFK66U22J2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	96.593845
201495334947	2	1	6	10	7	2	1	0	12	5	50	14	0	2	0	12	37	12037	4	2010	1FAHP3FN9AW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0	104.072212
201495334950	2	1	6	10	7	2	1	0	12	0	12	14	0	2	0	12	17	12017	6	1999	1FAFP58U6XG3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	104.072212
201495334950	3	1	6	10	7	2	1	0	12	0	12	14	0	2	0	12	461	12461	21	2012	1FBNE3BL5CDA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	104.072212
201495334955	2	1	6	16	7	2	1	0	12	3	31	14	0	2	0	23	422	23422	15	2007	1GKFK63827J2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	4	5	12	0	0	0	76.733922
201495334955	3	1	6	16	7	2	1	0	12	3	31	14	0	2	0	49	40	49040	4	1999	JT2BF22K2X01	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	4	5	12	0	0	0	76.733922
201495334960	2	1	3	30	7	2	1	1	12	23	46	14	0	2	0	7	482	7482	31	2007	1D7HU18247S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0	121.151653
201495334960	3	1	3	30	7	2	1	0	12	23	46	14	0	2	0	22	20	22020	4	1997	1G2NE52M2VC7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0	121.151653
201495335181	2	3	4	3	46	8	1	0	12	20	55	14	0	2	0	30	40	30040	4	2008	3VWRM71K98M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	247.104
201495335260	2	3	4	1	61	9	1	0	12	16	51	14	0	2	0	7	24	7024	4	2012	2C3CDXAT7CH2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	11	6	2	12	0	0	0	243.0029
201495335508	2	3	1	2	61	9	1	0	12	21	41	42	0	2	0	35	473	35473	31	2006	1N6BA07B46N5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0	34.7147
201495428634	2	3	6	1	27	8	1	0	1	11	41	14	0	2	0	12	481	12481	31	2004	1FTNW21L24EC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	99.869
201495429700	1	3	4	2	27	8	1	0	1	7	41	14	0	2	0	20	39	20039	4	2005	KL1TD52665B4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0	236.054
201495429700	2	3	4	2	27	8	1	0	1	7	41	14	0	2	0	12	3	12003	1	2001	1FAFP45X61F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	236.054
201495429753	2	3	4	2	27	8	1	0	1	7	1	14	0	2	0	12	17	12017	4	2004	1FAFP55S14A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0	236.054
201495429826	2	3	4	3	44	9	1	0	1	10	21	14	0	2	0	2	404	2404	14	2000	1J4G248S7YC3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	3	12	0	0	0	225.4675
201495430393	2	3	4	2	27	8	1	0	1	17	36	14	0	2	0	37	31	37031	2	2005	1HGEM22945L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	236.054
201495430845	2	3	1	2	27	8	1	0	2	22	30	38	0	3	0	7	499	7499	29	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	5	12	0	0	0	9.079
201495430982	2	3	4	5	44	9	1	0	2	16	58	14	0	2	0	37	32	37032	4	2004	1HGCM56874A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	2	5	12	0	0	0	225.4675
201495431270	3	3	2	1	27	8	2	0	2	12	18	12	7	2	0	35	49	35049	6	2007	JN8AZ08W37W6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	54.474
201495432009	2	3	1	1	27	8	1	0	3	13	3	14	0	2	0	20	421	20421	15	2000	1GNDT13WXY21	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	9.079
201495432009	3	3	1	1	27	8	1	0	3	13	3	14	0	2	0	20	37	20037	4	2012	1G1ZG5E79CF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495432199	2	3	4	3	44	9	1	0	3	21	43	14	0	2	0	58	37	58037	2	2008	JNKCV64E88M1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0	225.4675
201495432310	3	3	6	1	27	8	2	0	3	11	37	12	6	2	0	7	26	7026	4	2012	1C3CDZAB5CN2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0	99.869
201495432542	3	3	6	2	27	8	2	0	3	23	37	12	7	2	0	54	39	54039	4	2008	JH4CL96878C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	5	12	0	0	0	99.869
201495432584	3	3	5	3	44	9	2	0	3	12	14	12	6	2	0	2	404	2404	14	2004	1J4GX48S34C4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	45.0935
201495432722	2	3	3	1	27	8	1	0	3	15	21	14	0	2	0	13	1	13001	4	1999	1LNHM82W6XY6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	3	12	0	0	0	9.079
201495432722	3	3	3	1	27	8	1	0	3	15	21	14	0	2	0	22	9	22009	3	2000	2G2FS22K4Y21	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	5	12	0	0	0	9.079
201495432724	1	3	3	1	27	8	1	3	3	13	20	14	0	2	0	30	46	30046	4	1999	WVWMA63B5XE4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0	9.079
201495432725	2	3	3	1	27	8	1	0	3	14	58	14	0	2	0	55	35	55035	4	2007	KMHDU46DX7U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	3	12	0	0	0	9.079
201495432833	2	3	1	2	27	8	1	0	3	10	30	14	0	2	0	20	421	20421	15	2011	1GNSKBE09BR3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	6	2	12	0	0	0	9.079
201495432861	2	3	4	5	44	9	1	0	3	9	33	14	0	2	0	49	51	49051	4	2008	JTDBT9237840	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0	225.4675
201495432909	2	3	1	1	27	8	1	0	1	23	59	14	0	2	0	55	33	55033	4	2007	5NPEU46F47H1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	5	12	0	0	0	9.079
201495432913	2	3	6	1	27	8	1	0	1	2	13	14	0	2	0	59	31	59031	4	2007	JTHBJ46G0720	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0	99.869
201495432982	2	3	4	1	27	8	1	0	4	14	35	14	0	2	0	6	441	6441	20	2003	2C8GP64L13R2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	236.054
201495433302	2	3	4	1	44	9	1	0	1	18	48	14	0	3	0	37	31	37031	4	1993	1HGEG8543PL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	3	12	0	0	0	225.4675
201495433912	2	3	6	1	27	8	1	3	2	17	30	14	0	2	0	41	37	41037	4	1999	1YVGF22C2X58	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	99.869
201495433912	3	3	6	1	27	8	1	0	2	17	30	14	0	2	0	20	2	20002	4	2008	2G1WB58K3812	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	99.869
201495434149	2	3	4	3	44	9	1	1	4	14	5	14	0	2	0	20	37	20037	4	2009	1G1ZK57749F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0	225.4675
201495434214	2	3	4	1	27	8	1	0	2	9	0	14	0	2	0	49	40	49040	4	1998	4T1BG22K2WU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	73	0	0	0	236.054
201495434276	2	3	3	1	27	8	1	0	3	2	15	8	0	2	0	7	472	7472	30	2000	1B7GL2AX5YS7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	9.079
201495435223	3	3	3	1	27	8	2	0	5	17	10	12	6	2	0	37	31	37031	9	2006	1HGFA16886L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	19	0	0	0	9.079
201495435508	2	3	3	1	27	8	1	1	5	8	14	14	0	2	0	7	442	7442	20	2003	1D4GP24383B2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495435695	2	1	4	9	23	2	1	0	5	12	51	14	0	2	0	2	499	2499	19	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	5	12	0	0	0	235.574372
201495435766	2	3	3	1	27	8	1	0	4	1	11	14	0	2	0	55	401	55401	14	2008	5NMSG13D68H1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	3	12	0	0	0	9.079
201495435766	3	3	3	1	27	8	1	0	4	1	11	14	0	2	0	23	481	23481	31	1995	1GTEC14P2SE5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495435766	4	3	3	1	27	8	1	0	4	1	11	14	0	2	0	35	50	35050	4	2008	3N1BC11E18L4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495435888	2	3	1	2	27	8	1	0	5	20	38	14	0	3	0	20	481	20481	31	2014	3GCUKREC6EG4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	5	12	0	0	0	9.079
201495436055	2	3	1	1	27	8	1	0	4	0	15	14	0	2	0	20	481	20481	31	1986	1GCEK24L9GJ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495436186	2	3	3	2	27	8	1	0	5	20	56	39	0	2	0	20	443	20443	20	2003	1GNDX03E53D2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495436375	2	3	3	1	27	8	1	0	5	1	9	14	0	2	0	52	34	52034	4	1999	4A3AA46G2XE0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495436375	3	3	3	1	27	8	1	0	5	1	9	14	0	2	0	7	402	7402	14	2000	1B4HS28Z9YF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495436604	2	3	6	1	27	8	1	0	5	6	0	14	0	3	0	12	471	12471	30	2001	1FTYR10U11TA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	6	2	12	0	0	0	99.869
201495436604	3	3	6	1	27	8	1	0	5	6	0	14	0	3	0	37	32	37032	4	2008	1HGCP26368A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0	99.869
201495436604	4	3	6	1	27	8	1	0	5	6	0	14	0	3	0	49	422	49422	15	2004	5TDBT48A74S2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0	99.869
201495436720	2	3	1	2	27	8	1	0	6	1	11	14	0	2	0	37	39	37039	5	2012	JHMGE8H3XCC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	9.079
201495436977	3	3	3	1	27	8	2	0	6	1	16	12	6	2	0	54	35	54035	4	2001	19UUA56691A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495437284	3	3	1	1	44	9	2	0	4	13	9	12	6	2	0	35	43	35043	4	2012	3N1AB6AP1CL6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	6	2	12	0	0	0	45.0935
201495437284	4	3	1	1	44	9	2	0	4	13	9	12	6	2	0	20	481	20481	31	2011	3GCPKSE35BG3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0	45.0935
201495437521	2	3	3	1	27	8	1	0	6	22	49	14	0	2	0	13	1	13001	4	1998	1LNFM82W3WY7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	3	12	0	0	0	9.079
201495437521	3	3	3	1	27	8	1	0	6	22	49	14	0	2	0	7	24	7024	4	2010	2B3CA3CV4AH2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495437570	2	3	3	1	27	8	1	0	6	20	0	14	0	2	0	49	32	49032	5	2007	2T1KR32E17C6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495437652	2	3	3	2	27	8	1	0	6	8	57	14	0	2	0	98	884	98884	63	2007	5KKHAEAV37PY	0	77	777777777	77777777777	3	2	98	1	0	0	0	0	0	0	0	10	8	5	12	0	0	0	9.079
201495437949	2	3	6	2	44	9	1	0	6	7	15	14	0	3	0	20	481	20481	31	2004	2GCEK19T1413	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	5	12	0	0	0	90.187
201495437949	3	3	6	2	44	9	1	0	6	7	15	14	0	3	0	49	482	49482	31	2005	5TBJU32155S4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	4	4	5	14	0	0	0	90.187
201495437949	4	3	6	2	44	9	1	0	6	7	15	14	0	3	0	72	706	72706	80	2013	1HD1BWV16DB0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	4	5	14	0	0	0	90.187
201495437969	1	3	4	2	44	9	1	0	6	17	30	14	0	3	0	22	16	22016	4	2001	1G2JB524X174	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	2	5	12	0	0	0	225.4675
201495438184	1	3	4	1	27	8	1	0	7	22	52	14	0	2	0	13	421	13421	15	2007	5LMFU28567LJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	5	12	0	0	0	236.054
201495438348	1	3	5	1	44	9	2	0	7	15	18	12	6	2	0	82	881	82881	66	2007	1FUBA5CG67LX	1	57	265752	57265752	3	6	1	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0	45.0935
201495438408	2	3	3	1	27	8	1	2	7	22	36	14	0	2	0	58	35	58035	4	2000	JNKCA31A2YT2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	3	12	0	0	0	9.079
201495438408	3	3	3	1	27	8	1	0	7	22	36	14	0	2	0	35	50	35050	5	2009	3N1BC13E29L4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	3	12	0	0	0	9.079
201495438408	4	3	3	1	27	8	1	0	7	22	36	14	0	2	0	37	31	37031	4	2011	2HGFA1F54BH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	3	12	0	0	0	9.079
201495438547	2	3	5	2	27	8	1	0	7	3	10	14	0	2	0	35	47	35047	4	2003	1N4AL11D53C2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0	63.553
201495438547	3	3	5	2	27	8	1	0	7	3	10	14	0	2	0	55	402	55402	14	2005	KM8JN72D55U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	63.553
201495438724	2	3	4	1	27	8	1	0	7	17	15	42	0	2	0	2	482	2482	31	1988	1JTML65P9JT1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	4	5	12	0	0	0	236.054
201495438742	2	3	1	3	27	8	1	0	7	19	25	14	0	2	0	12	37	12037	4	2002	1FAHP38392W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0	9.079
201495438925	2	3	3	1	27	8	1	0	7	4	25	14	0	2	0	41	50	41050	4	2014	JM1GJ1V68E11	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0	9.079
201495439248	3	3	3	1	27	8	2	0	7	20	50	12	6	2	0	49	401	49401	14	1997	JT3HN86R2V01	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0	9.079
201495439263	3	3	4	1	27	8	2	0	7	20	25	12	7	4	0	98	998	98998	93	9999	888888888888	0	77	777777777	77777777777	8	19	98	1	0	0	0	0	0	0	0	12	8	8	12	0	0	0	236.054
201495439362	2	3	3	2	27	8	1	0	7	20	1	14	0	2	0	37	441	37441	20	2007	5FNRL382X7B0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	14	0	0	0	9.079
201495439362	3	3	3	2	27	8	1	0	7	20	1	14	0	2	0	49	40	49040	4	2005	4T1BE32K45U9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0	9.079
201495439498	1	1	4	6	23	2	1	0	8	20	50	14	0	2	0	30	399	30399	2	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0	238.204
