CASENUM	VEH_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MDRMANAV	WEIGHT
201495324822	1	3	3	1	61	9	0	34.7147
201495324828	1	3	6	1	61	9	4	104.1441
201495324828	2	3	6	1	61	9	98	104.1441
201495324831	1	3	1	1	61	9	98	34.7147
201495324831	2	3	1	1	61	9	98	34.7147
201495324833	1	3	5	1	61	9	98	69.4294
201495324835	1	3	6	1	61	9	98	104.1441
201495324837	1	3	4	1	61	9	5	243.0029
201495324837	2	3	4	1	61	9	98	243.0029
201495324843	1	1	6	2	7	2	98	103.3637
201495324845	1	1	1	2	7	2	98	9.3967
201495324846	1	1	5	2	7	2	98	56.3802
201495324855	1	1	4	2	7	2	4	244.3142
201495324855	2	1	4	2	7	2	98	244.3142
201495324855	3	1	4	2	7	2	98	244.3142
201495324861	1	1	2	2	7	2	98	56.3802
201495324861	2	1	2	2	7	2	98	56.3802
201495324863	1	1	6	2	7	2	92	103.3637
201495324865	1	1	1	2	7	2	98	9.3967
201495324865	2	1	1	2	7	2	4	9.3967
201495324865	3	1	1	2	7	2	4	9.3967
201495324866	1	1	1	2	7	2	98	9.3967
201495324868	1	1	2	3	7	2	98	56.3802
201495324868	2	1	2	3	7	2	4	56.3802
201495324873	1	1	3	5	7	2	0	19.318769
201495324877	1	1	4	8	7	2	98	242.016894
201495324877	2	1	4	8	7	2	0	242.016894
201495324878	1	1	6	8	7	2	98	103.721526
201495324878	2	1	6	8	7	2	92	103.721526
201495324880	1	1	5	10	7	2	98	52.036106
201495324880	2	1	5	10	7	2	98	52.036106
201495324881	1	1	5	10	7	2	98	52.036106
201495324881	2	1	5	10	7	2	4	52.036106
201495324884	1	1	4	16	7	2	98	230.201766
201495324884	2	1	4	16	7	2	98	230.201766
201495324885	1	1	6	16	7	2	98	76.733922
201495324885	2	1	6	16	7	2	98	76.733922
201495324887	1	1	4	30	7	2	98	242.303306
201495324887	2	1	4	30	7	2	98	242.303306
201495324904	1	1	5	1	7	2	98	56.3802
201495324904	2	1	5	1	7	2	98	56.3802
201495324932	1	1	5	5	7	2	98	57.956307
201495324932	2	1	5	5	7	2	98	57.956307
201495324937	1	1	6	5	7	2	98	96.593845
201495324937	2	1	6	5	7	2	98	96.593845
201495324937	3	1	6	5	7	2	98	96.593845
201495324941	1	1	6	10	7	2	98	104.072212
201495324945	1	1	5	10	7	2	0	52.036106
201495324945	2	1	5	10	7	2	98	52.036106
201495324947	1	1	6	10	7	2	98	104.072212
201495324947	2	1	6	10	7	2	0	104.072212
201495324949	1	1	2	10	7	2	98	52.036106
201495324949	2	1	2	10	7	2	0	52.036106
201495324951	1	1	6	10	7	2	98	104.072212
201495324951	2	1	6	10	7	2	98	104.072212
201495324953	1	1	3	1	7	2	98	9.3967
201495324982	1	3	5	1	61	9	98	69.4294
201495324982	2	3	5	1	61	9	98	69.4294
201495324985	1	3	3	1	61	9	0	34.7147
201495324986	1	3	6	1	61	9	98	104.1441
201495324986	2	3	6	1	61	9	98	104.1441
201495324986	3	3	6	1	61	9	0	104.1441
201495324994	1	3	2	1	61	9	92	69.4294
201495324996	1	3	6	1	61	9	0	104.1441
201495324996	2	3	6	1	61	9	98	104.1441
201495324998	1	3	5	1	61	9	98	69.4294
201495324998	2	3	5	1	61	9	98	69.4294
201495324999	1	3	4	1	61	9	4	243.0029
201495324999	2	3	4	1	61	9	0	243.0029
201495325004	1	3	6	1	61	9	98	104.1441
201495325010	1	3	6	1	61	9	98	104.1441
201495325011	1	3	1	1	61	9	98	34.7147
201495325013	1	3	3	1	61	9	98	34.7147
201495325015	1	3	5	1	61	9	4	69.4294
201495325015	2	3	5	1	61	9	92	69.4294
201495325018	1	3	4	1	61	9	4	243.0029
201495325018	2	3	4	1	61	9	98	243.0029
201495325018	3	3	4	1	61	9	98	243.0029
201495325018	4	3	4	1	61	9	98	243.0029
201495325020	1	3	6	1	61	9	98	104.1441
201495325028	1	3	6	1	61	9	98	104.1441
201495325034	1	3	6	1	61	9	4	104.1441
201495325034	2	3	6	1	61	9	92	104.1441
201495325035	1	3	4	1	61	9	98	243.0029
201495325035	2	3	4	1	61	9	0	243.0029
201495325039	1	3	5	1	61	9	98	69.4294
201495325044	1	3	3	1	61	9	98	34.7147
201495325044	2	3	3	1	61	9	0	34.7147
201495325045	1	3	4	1	61	9	0	243.0029
201495325045	2	3	4	1	61	9	98	243.0029
201495325049	1	3	5	5	61	9	98	69.4294
201495325050	1	3	3	5	61	9	98	34.7147
201495325050	2	3	3	5	61	9	98	34.7147
201495325051	1	3	6	5	61	9	98	104.1441
201495325051	2	3	6	5	61	9	98	104.1441
201495325055	1	3	3	5	61	9	98	34.7147
201495325055	2	3	3	5	61	9	98	34.7147
201495325056	1	3	3	5	61	9	98	34.7147
201495325056	2	3	3	5	61	9	98	34.7147
201495325060	1	3	6	5	61	9	4	104.1441
201495325060	2	3	6	5	61	9	0	104.1441
201495325060	3	3	6	5	61	9	0	104.1441
201495325065	1	3	3	2	61	9	98	34.7147
201495325066	1	3	3	2	61	9	0	34.7147
201495325067	1	3	6	2	61	9	98	104.1441
201495325068	1	3	4	2	61	9	98	243.0029
201495325068	2	3	4	2	61	9	98	243.0029
201495325071	1	3	5	2	61	9	0	69.4294
201495325071	2	3	5	2	61	9	0	69.4294
201495325071	3	3	5	2	61	9	98	69.4294
201495325075	1	3	3	2	61	9	5	34.7147
201495325082	1	3	5	2	61	9	98	69.4294
201495325082	2	3	5	2	61	9	0	69.4294
201495325083	1	3	6	2	61	9	98	104.1441
201495325083	2	3	6	2	61	9	98	104.1441
201495325086	1	3	4	2	61	9	1	243.0029
201495325087	1	3	6	2	61	9	0	104.1441
201495325087	2	3	6	2	61	9	98	104.1441
201495325092	1	3	3	2	61	9	99	34.7147
201495325094	1	3	6	2	61	9	0	104.1441
201495325094	2	3	6	2	61	9	4	104.1441
201495325097	1	3	3	2	61	9	0	34.7147
201495325097	2	3	3	2	61	9	98	34.7147
201495325101	1	3	5	2	61	9	0	69.4294
201495325101	2	3	5	2	61	9	98	69.4294
201495325102	1	3	4	2	61	9	0	243.0029
201495325102	2	3	4	2	61	9	98	243.0029
201495325110	2	3	4	2	61	9	99	243.0029
201495325116	1	3	3	2	61	9	98	34.7147
201495325117	1	3	6	2	61	9	98	104.1441
201495325117	2	3	6	2	61	9	98	104.1441
201495325119	1	3	3	2	61	9	98	34.7147
201495325122	1	3	4	2	61	9	98	243.0029
201495325126	1	3	6	2	61	9	98	104.1441
201495325126	2	3	6	2	61	9	0	104.1441
201495325129	1	3	3	2	61	9	99	34.7147
201495325129	2	3	3	2	61	9	0	34.7147
201495325135	1	3	4	2	61	9	98	243.0029
201495325136	1	3	6	2	61	9	98	104.1441
201495325138	1	3	5	2	61	9	98	69.4294
201495325138	2	3	5	2	61	9	98	69.4294
201495325138	3	3	5	2	61	9	98	69.4294
201495325145	1	3	3	2	61	9	0	34.7147
201495325148	1	3	6	2	61	9	98	104.1441
201495325148	2	3	6	2	61	9	4	104.1441
201495325149	1	3	4	2	61	9	99	243.0029
201495325155	1	3	3	2	61	9	98	34.7147
201495325157	1	3	3	2	61	9	98	34.7147
201495325158	1	3	3	2	61	9	98	34.7147
201495325158	2	3	3	2	61	9	0	34.7147
201495325159	1	3	5	2	61	9	98	69.4294
201495325159	2	3	5	2	61	9	98	69.4294
201495325159	3	3	5	2	61	9	0	69.4294
201495325163	1	3	4	2	61	9	0	243.0029
201495325163	2	3	4	2	61	9	99	243.0029
201495325165	1	3	6	1	46	8	98	89.856
201495325165	2	3	6	1	46	8	98	89.856
201495325167	1	3	1	1	46	8	98	22.464
201495325167	2	3	1	1	46	8	98	22.464
201495325178	1	3	4	1	46	8	98	247.104
201495325179	1	3	5	1	46	8	98	67.392
201495325179	2	3	5	1	46	8	98	67.392
201495325183	1	3	3	1	46	8	99	22.464
201495325185	1	3	6	1	46	8	98	89.856
201495325185	2	3	6	1	46	8	98	89.856
201495325197	1	3	4	1	46	8	0	247.104
201495325197	2	3	4	1	46	8	0	247.104
201495325201	1	3	6	1	46	8	4	89.856
201495325201	2	3	6	1	46	8	4	89.856
201495325202	1	3	1	1	46	8	98	22.464
201495325203	1	3	5	1	46	8	98	67.392
201495325223	1	3	4	3	46	8	4	247.104
201495325223	2	3	4	3	46	8	0	247.104
201495325225	1	3	6	3	46	8	0	89.856
201495325225	2	3	6	3	46	8	98	89.856
201495325227	1	3	3	4	46	8	98	22.464
201495325232	1	3	6	4	46	8	98	89.856
201495325237	1	3	6	5	46	8	98	89.856
201495325243	1	3	5	5	46	8	98	67.392
201495325243	2	3	5	5	46	8	98	67.392
201495325250	1	3	4	7	46	8	4	260.05225
201495325250	2	3	4	7	46	8	98	260.05225
201495325256	1	3	6	1	61	9	0	104.1441
201495325256	2	3	6	1	61	9	98	104.1441
201495325257	1	3	5	1	61	9	0	69.4294
201495325257	2	3	5	1	61	9	98	69.4294
201495325262	1	3	3	1	61	9	98	34.7147
201495325263	1	3	5	1	61	9	4	69.4294
201495325263	2	3	5	1	61	9	4	69.4294
201495325263	3	3	5	1	61	9	0	69.4294
201495325263	4	3	5	1	61	9	0	69.4294
201495325267	1	3	1	1	61	9	98	34.7147
201495325267	2	3	1	1	61	9	98	34.7147
201495325268	1	3	5	1	61	9	98	69.4294
201495325268	2	3	5	1	61	9	98	69.4294
201495325269	1	3	2	1	61	9	4	69.4294
201495325269	2	3	2	1	61	9	98	69.4294
201495325269	3	3	2	1	61	9	98	69.4294
201495325270	1	3	6	1	61	9	99	104.1441
201495325270	2	3	6	1	61	9	98	104.1441
201495325279	1	3	6	1	61	9	0	104.1441
201495325279	2	3	6	1	61	9	0	104.1441
201495325282	1	3	4	1	61	9	98	243.0029
201495325282	2	3	4	1	61	9	0	243.0029
201495325282	3	3	4	1	61	9	0	243.0029
201495325286	1	3	6	1	61	9	98	104.1441
201495325286	2	3	6	1	61	9	98	104.1441
201495325290	1	3	3	1	61	9	92	34.7147
201495325295	1	3	4	1	61	9	98	243.0029
201495325295	2	3	4	1	61	9	98	243.0029
201495325297	1	3	1	1	61	9	98	34.7147
201495325297	2	3	1	1	61	9	98	34.7147
201495325298	1	3	6	1	61	9	0	104.1441
201495325298	2	3	6	1	61	9	95	104.1441
201495325299	1	3	1	1	61	9	0	34.7147
201495325299	2	3	1	1	61	9	4	34.7147
201495325304	1	3	3	1	61	9	98	34.7147
201495325308	1	3	3	1	61	9	98	34.7147
201495325309	1	3	4	1	61	9	4	243.0029
201495325309	2	3	4	1	61	9	0	243.0029
201495325310	1	3	5	1	61	9	98	69.4294
201495325310	2	3	5	1	61	9	98	69.4294
201495325313	1	3	6	1	61	9	4	104.1441
201495325313	2	3	6	1	61	9	98	104.1441
201495325315	1	3	5	1	61	9	98	69.4294
201495325315	2	3	5	1	61	9	98	69.4294
201495325321	1	3	6	1	61	9	0	104.1441
201495325321	2	3	6	1	61	9	99	104.1441
201495325325	1	3	4	1	61	9	98	243.0029
201495325325	2	3	4	1	61	9	0	243.0029
201495325332	1	3	3	5	61	9	98	34.7147
201495325333	1	3	3	5	61	9	98	34.7147
201495325338	1	3	5	5	61	9	98	69.4294
201495325338	2	3	5	5	61	9	98	69.4294
201495325339	1	3	6	5	61	9	0	104.1441
201495325339	2	3	6	5	61	9	98	104.1441
201495325342	1	3	6	5	61	9	0	104.1441
201495325342	2	3	6	5	61	9	0	104.1441
201495325342	3	3	6	5	61	9	0	104.1441
201495325343	1	3	4	5	61	9	0	243.0029
201495325343	2	3	4	5	61	9	0	243.0029
201495325365	1	1	3	1	7	2	0	9.3967
201495325367	1	1	6	2	7	2	98	103.3637
201495325367	2	1	6	2	7	2	98	103.3637
201495325370	1	1	5	2	7	2	98	56.3802
201495325370	2	1	5	2	7	2	98	56.3802
201495325391	1	1	3	3	7	2	92	9.3967
201495325404	1	1	5	5	7	2	98	57.956307
201495325404	2	1	5	5	7	2	4	57.956307
201495325407	1	1	3	5	7	2	98	19.318769
201495325408	1	1	1	5	7	2	98	19.318769
201495325408	2	1	1	5	7	2	98	19.318769
201495325411	1	1	6	8	7	2	98	103.721526
201495325411	2	1	6	8	7	2	98	103.721526
201495325412	1	1	5	8	7	2	92	69.147684
201495325412	2	1	5	8	7	2	98	69.147684
201495325412	3	1	5	8	7	2	0	69.147684
201495325416	1	1	3	10	7	2	99	52.036106
201495325416	2	1	3	10	7	2	98	52.036106
201495325417	1	1	6	10	7	2	98	104.072212
201495325417	2	1	6	10	7	2	98	104.072212
201495325441	1	3	1	1	46	8	98	22.464
201495325446	1	3	4	1	46	8	4	247.104
201495325446	2	3	4	1	46	8	98	247.104
201495325452	1	3	6	1	46	8	98	89.856
201495325452	2	3	6	1	46	8	98	89.856
201495325456	1	3	6	1	46	8	98	89.856
201495325456	2	3	6	1	46	8	98	89.856
201495325456	3	3	6	1	46	8	98	89.856
201495325460	1	3	1	1	46	8	98	22.464
201495325460	2	3	1	1	46	8	98	22.464
201495325465	1	3	5	1	46	8	92	67.392
201495325479	1	3	5	3	46	8	0	67.392
201495325479	2	3	5	3	46	8	0	67.392
201495325482	1	3	6	3	46	8	98	89.856
201495325482	2	3	6	3	46	8	98	89.856
201495325485	1	3	3	3	46	8	92	22.464
201495325488	1	3	5	4	46	8	4	67.392
201495325488	2	3	5	4	46	8	0	67.392
201495325490	1	3	6	4	46	8	98	89.856
201495325500	1	3	6	4	46	8	98	89.856
201495325503	1	3	4	4	46	8	0	247.104
201495325503	2	3	4	4	46	8	0	247.104
201495325510	1	3	4	5	46	8	98	247.104
201495325510	2	3	4	5	46	8	0	247.104
201495325517	1	3	6	5	46	8	98	89.856
201495325528	1	3	4	5	46	8	98	247.104
201495325528	2	3	4	5	46	8	0	247.104
201495325534	1	3	4	7	46	8	98	260.05225
201495325534	2	3	4	7	46	8	98	260.05225
201495325537	1	3	6	1	61	9	98	104.1441
201495325537	2	3	6	1	61	9	98	104.1441
201495325540	1	3	6	1	61	9	98	104.1441
201495325540	2	3	6	1	61	9	0	104.1441
201495325540	3	3	6	1	61	9	0	104.1441
201495325542	1	3	5	1	61	9	4	69.4294
201495325542	2	3	5	1	61	9	0	69.4294
201495325542	3	3	5	1	61	9	0	69.4294
201495325546	1	3	1	1	61	9	98	34.7147
201495325546	2	3	1	1	61	9	98	34.7147
201495325547	1	3	6	1	61	9	0	104.1441
201495325547	2	3	6	1	61	9	0	104.1441
201495325553	1	3	6	1	61	9	98	104.1441
201495325555	1	3	4	1	61	9	99	243.0029
201495325555	2	3	4	1	61	9	98	243.0029
201495325561	1	3	6	1	61	9	98	104.1441
201495325563	1	3	5	1	61	9	98	69.4294
201495325563	2	3	5	1	61	9	98	69.4294
201495325567	1	3	6	1	61	9	98	104.1441
201495325567	2	3	6	1	61	9	98	104.1441
201495325571	1	3	4	1	61	9	98	243.0029
201495325571	2	3	4	1	61	9	98	243.0029
201495325573	1	3	6	1	61	9	92	104.1441
201495325577	1	3	5	1	61	9	4	69.4294
201495325577	2	3	5	1	61	9	0	69.4294
201495325577	3	3	5	1	61	9	0	69.4294
201495325580	1	3	3	1	61	9	98	34.7147
201495325581	1	3	6	1	61	9	4	104.1441
201495325581	2	3	6	1	61	9	0	104.1441
201495325585	1	3	2	1	61	9	98	69.4294
201495325586	1	3	6	1	61	9	98	104.1441
201495325586	2	3	6	1	61	9	98	104.1441
201495325587	1	3	5	1	61	9	98	69.4294
201495325587	2	3	5	1	61	9	98	69.4294
201495325595	1	3	3	3	61	9	0	34.7147
201495325595	2	3	3	3	61	9	98	34.7147
201495325596	1	3	3	3	61	9	98	34.7147
201495325597	1	3	1	3	61	9	98	34.7147
201495325597	2	3	1	3	61	9	98	34.7147
201495325597	3	3	1	3	61	9	0	34.7147
201495325602	1	3	1	3	61	9	98	34.7147
201495325603	1	3	6	3	61	9	95	104.1441
201495325603	2	3	6	3	61	9	98	104.1441
201495325607	1	3	6	5	61	9	98	104.1441
201495325614	1	3	1	1	46	8	98	22.464
201495325616	1	3	3	1	46	8	99	22.464
201495325616	2	3	3	1	46	8	0	22.464
201495325618	1	3	1	1	46	8	98	22.464
201495325618	2	3	1	1	46	8	98	22.464
201495325619	1	3	5	1	46	8	4	67.392
201495325619	2	3	5	1	46	8	98	67.392
201495325621	1	3	4	1	46	8	99	247.104
201495325621	2	3	4	1	46	8	98	247.104
201495325630	1	3	2	1	46	8	98	44.928
201495325630	2	3	2	1	46	8	98	44.928
201495325631	1	3	6	1	46	8	99	89.856
201495325639	1	3	6	1	46	8	98	89.856
201495325639	2	3	6	1	46	8	98	89.856
201495325641	1	3	4	1	46	8	4	247.104
201495325641	2	3	4	1	46	8	98	247.104
201495325642	1	3	5	1	46	8	98	67.392
201495325642	2	3	5	1	46	8	98	67.392
201495325648	1	3	6	2	46	8	98	89.856
201495325674	1	3	4	3	46	8	98	247.104
201495325674	2	3	4	3	46	8	98	247.104
201495325679	1	3	1	3	46	8	98	22.464
201495325685	1	3	6	3	46	8	98	89.856
201495325685	2	3	6	3	46	8	98	89.856
201495325698	1	3	6	4	46	8	98	89.856
201495325698	2	3	6	4	46	8	0	89.856
201495325702	1	3	4	4	46	8	98	247.104
201495325702	2	3	4	4	46	8	0	247.104
201495325706	1	3	6	4	46	8	98	89.856
201495325706	2	3	6	4	46	8	98	89.856
201495325710	1	3	6	5	46	8	4	89.856
201495325710	2	3	6	5	46	8	0	89.856
201495325719	1	3	3	5	46	8	98	22.464
201495325719	2	3	3	5	46	8	0	22.464
201495325721	1	3	3	5	46	8	98	22.464
201495325721	2	3	3	5	46	8	4	22.464
201495325724	1	3	6	5	46	8	4	89.856
201495325724	2	3	6	5	46	8	0	89.856
201495325727	1	3	4	5	46	8	98	247.104
201495325743	1	1	6	1	7	2	98	103.3637
201495325747	1	1	6	2	7	2	4	103.3637
201495325747	2	1	6	2	7	2	98	103.3637
201495325747	3	1	6	2	7	2	98	103.3637
201495325747	4	1	6	2	7	2	98	103.3637
201495325749	1	1	3	2	7	2	98	9.3967
201495325759	1	1	5	2	7	2	4	56.3802
201495325759	2	1	5	2	7	2	98	56.3802
201495325759	3	1	5	2	7	2	4	56.3802
201495325759	4	1	5	2	7	2	98	56.3802
201495325770	1	1	6	3	7	2	0	103.3637
201495325776	1	1	3	3	7	2	98	9.3967
201495325780	1	1	6	5	7	2	4	96.593845
201495325780	2	1	6	5	7	2	98	96.593845
201495325791	1	1	6	16	7	2	98	76.733922
201495325804	1	3	6	1	46	8	98	89.856
201495325804	2	3	6	1	46	8	98	89.856
201495325804	3	3	6	1	46	8	4	89.856
201495325812	1	3	4	1	46	8	99	247.104
201495325819	1	3	6	1	46	8	98	89.856
201495325831	1	3	6	1	46	8	98	89.856
201495325831	2	3	6	1	46	8	98	89.856
201495325831	3	3	6	1	46	8	98	89.856
201495325833	1	3	4	1	46	8	98	247.104
201495325833	2	3	4	1	46	8	98	247.104
201495325835	1	3	1	1	46	8	98	22.464
201495325837	1	3	3	1	46	8	98	22.464
201495325840	1	3	3	1	46	8	98	22.464
201495325848	1	3	6	1	46	8	98	89.856
201495325848	2	3	6	1	46	8	0	89.856
201495325850	1	3	5	1	46	8	92	67.392
201495325854	1	3	4	1	46	8	0	247.104
201495325854	2	3	4	1	46	8	0	247.104
201495325861	1	3	2	1	46	8	98	44.928
201495325861	2	3	2	1	46	8	0	44.928
201495325871	1	3	4	1	46	8	99	247.104
201495325871	2	3	4	1	46	8	0	247.104
201495325872	1	3	5	1	46	8	98	67.392
201495325873	1	3	6	1	46	8	99	89.856
201495325897	1	3	4	3	46	8	98	247.104
201495325897	2	3	4	3	46	8	0	247.104
201495325907	1	3	1	3	46	8	0	22.464
201495325907	2	3	1	3	46	8	98	22.464
201495325907	3	3	1	3	46	8	98	22.464
201495325908	1	3	6	3	46	8	98	89.856
201495325908	2	3	6	3	46	8	98	89.856
201495325908	3	3	6	3	46	8	98	89.856
201495325913	1	3	5	3	46	8	0	67.392
201495325913	2	3	5	3	46	8	0	67.392
201495325913	3	3	5	3	46	8	0	67.392
201495325916	1	3	4	3	46	8	0	247.104
201495325916	2	3	4	3	46	8	0	247.104
201495325939	1	3	4	4	46	8	98	247.104
201495325939	2	3	4	4	46	8	0	247.104
201495325943	1	3	5	4	46	8	98	67.392
201495325948	1	3	6	4	46	8	98	89.856
201495325952	1	3	3	4	46	8	98	22.464
201495325957	1	3	4	4	46	8	98	247.104
201495325957	2	3	4	4	46	8	0	247.104
201495325958	1	3	6	4	46	8	98	89.856
201495325958	2	3	6	4	46	8	98	89.856
201495325958	3	3	6	4	46	8	98	89.856
201495325965	1	3	5	5	46	8	98	67.392
201495325965	2	3	5	5	46	8	98	67.392
201495325974	1	3	6	5	46	8	98	89.856
201495325976	1	3	4	5	46	8	98	247.104
201495325976	2	3	4	5	46	8	0	247.104
201495325984	1	3	3	5	46	8	92	22.464
201495325985	1	3	6	5	46	8	98	89.856
201495325991	1	3	4	5	46	8	98	247.104
201495325991	2	3	4	5	46	8	0	247.104
201495325999	1	3	6	5	46	8	98	89.856
201495325999	2	3	6	5	46	8	98	89.856
201495326002	1	3	4	7	46	8	98	260.05225
201495326002	2	3	4	7	46	8	4	260.05225
201495326004	1	3	6	7	46	8	98	104.0209
201495326008	1	1	5	1	7	2	98	56.3802
201495326008	2	1	5	1	7	2	98	56.3802
201495326016	1	3	4	6	61	9	99	243.0029
201495326016	2	3	4	6	61	9	98	243.0029
201495326018	1	3	4	1	61	9	98	243.0029
201495326018	2	3	4	1	61	9	98	243.0029
201495326021	1	3	6	1	61	9	98	104.1441
201495326021	2	3	6	1	61	9	98	104.1441
201495326023	1	3	5	1	61	9	98	69.4294
201495326023	2	3	5	1	61	9	0	69.4294
201495326023	3	3	5	1	61	9	0	69.4294
201495326026	1	3	6	1	61	9	4	104.1441
201495326026	2	3	6	1	61	9	0	104.1441
201495326026	3	3	6	1	61	9	0	104.1441
201495326030	1	3	5	1	61	9	4	69.4294
201495326030	2	3	5	1	61	9	98	69.4294
201495326030	3	3	5	1	61	9	98	69.4294
201495326035	1	3	6	1	61	9	98	104.1441
201495326040	1	3	3	1	61	9	0	34.7147
201495326041	1	3	4	1	61	9	4	243.0029
201495326041	2	3	4	1	61	9	98	243.0029
201495326048	1	3	6	1	61	9	98	104.1441
201495326048	2	3	6	1	61	9	98	104.1441
201495326050	1	3	3	1	61	9	0	34.7147
201495326050	2	3	3	1	61	9	0	34.7147
201495326053	1	3	3	1	61	9	0	34.7147
201495326054	1	3	5	1	61	9	4	69.4294
201495326054	2	3	5	1	61	9	0	69.4294
201495326054	3	3	5	1	61	9	0	69.4294
201495326054	4	3	5	1	61	9	0	69.4294
201495326055	1	3	4	1	61	9	98	243.0029
201495326056	1	3	6	1	61	9	4	104.1441
201495326056	2	3	6	1	61	9	0	104.1441
201495326058	1	3	3	1	61	9	98	34.7147
201495326059	1	3	3	1	61	9	98	34.7147
201495326059	2	3	3	1	61	9	4	34.7147
201495326060	1	3	3	1	61	9	98	34.7147
201495326063	1	3	5	1	61	9	98	69.4294
201495326063	2	3	5	1	61	9	98	69.4294
201495326067	1	3	3	1	61	9	4	34.7147
201495326067	2	3	3	1	61	9	0	34.7147
201495326070	1	3	3	1	61	9	4	34.7147
201495326070	2	3	3	1	61	9	0	34.7147
201495326073	1	3	5	1	61	9	98	69.4294
201495326073	2	3	5	1	61	9	98	69.4294
201495326074	1	3	3	1	61	9	98	34.7147
201495326075	1	3	4	1	61	9	98	243.0029
201495326075	2	3	4	1	61	9	0	243.0029
201495326075	3	3	4	1	61	9	0	243.0029
201495326078	1	3	3	1	61	9	4	34.7147
201495326078	2	3	3	1	61	9	98	34.7147
201495326078	3	3	3	1	61	9	99	34.7147
201495326079	1	3	6	1	61	9	0	104.1441
201495326079	2	3	6	1	61	9	98	104.1441
201495326083	1	3	6	1	61	9	98	104.1441
201495326087	1	3	3	1	61	9	92	34.7147
201495326088	1	3	3	1	61	9	98	34.7147
201495326088	2	3	3	1	61	9	0	34.7147
201495326104	1	1	6	2	7	2	92	103.3637
201495326110	1	1	2	2	7	2	98	56.3802
201495326110	2	1	2	2	7	2	4	56.3802
201495326113	1	1	1	3	7	2	92	9.3967
201495326116	1	1	4	3	7	2	98	244.3142
201495326116	2	1	4	3	7	2	0	244.3142
201495326123	1	1	6	5	7	2	98	96.593845
201495326131	1	1	6	8	7	2	92	103.721526
201495326131	2	1	6	8	7	2	4	103.721526
201495326140	1	1	4	10	7	2	3	260.18053
201495326141	1	1	6	10	7	2	98	104.072212
201495326141	2	1	6	10	7	2	98	104.072212
201495326143	1	1	5	10	7	2	98	52.036106
201495326143	2	1	5	10	7	2	4	52.036106
201495326144	1	1	5	10	7	2	98	52.036106
201495326145	1	1	5	10	7	2	1	52.036106
201495326147	1	1	6	16	7	2	4	76.733922
201495326147	2	1	6	16	7	2	0	76.733922
201495326151	1	1	5	8	7	2	98	69.147684
201495326151	2	1	5	8	7	2	98	69.147684
201495326155	1	1	2	1	7	2	0	56.3802
201495326155	2	1	2	1	7	2	0	56.3802
201495326159	1	1	3	2	7	2	98	9.3967
201495326159	2	1	3	2	7	2	98	9.3967
201495326159	3	1	3	2	7	2	92	9.3967
201495326169	1	1	6	2	7	2	98	103.3637
201495326169	2	1	6	2	7	2	98	103.3637
201495326178	1	1	5	3	7	2	98	56.3802
201495326178	2	1	5	3	7	2	98	56.3802
201495326180	1	1	3	3	7	2	98	9.3967
201495326180	2	1	3	3	7	2	98	9.3967
201495326190	1	1	5	5	7	2	4	57.956307
201495326190	2	1	5	5	7	2	4	57.956307
201495326192	1	1	3	5	7	2	5	19.318769
201495326194	1	1	4	5	7	2	4	231.825228
201495326194	2	1	4	5	7	2	98	231.825228
201495326199	1	1	6	8	7	2	98	103.721526
201495326199	2	1	6	8	7	2	0	103.721526
201495326199	3	1	6	8	7	2	0	103.721526
201495326204	1	1	5	10	7	2	98	52.036106
201495326205	1	1	5	10	7	2	4	52.036106
201495326205	2	1	5	10	7	2	0	52.036106
201495326205	3	1	5	10	7	2	0	52.036106
201495326206	1	1	2	10	7	2	0	52.036106
201495326206	2	1	2	10	7	2	0	52.036106
201495326208	1	1	6	16	7	2	0	76.733922
201495326208	2	1	6	16	7	2	98	76.733922
201495326209	1	1	6	16	7	2	98	76.733922
201495326209	2	1	6	16	7	2	98	76.733922
201495326210	1	1	6	16	7	2	98	76.733922
201495326222	1	3	4	1	46	8	98	247.104
201495326223	1	3	6	1	46	8	1	89.856
201495326224	1	3	5	1	46	8	0	67.392
201495326224	2	3	5	1	46	8	98	67.392
201495326225	1	3	3	1	46	8	99	22.464
201495326238	1	3	6	1	46	8	98	89.856
201495326243	1	3	4	1	46	8	0	247.104
201495326243	2	3	4	1	46	8	98	247.104
201495326248	1	3	5	1	46	8	0	67.392
201495326248	2	3	5	1	46	8	98	67.392
201495326249	1	3	6	1	46	8	98	89.856
201495326262	1	3	1	1	46	8	98	22.464
201495326264	1	3	4	1	46	8	98	247.104
201495326264	2	3	4	1	46	8	98	247.104
201495326265	1	3	5	1	46	8	98	67.392
201495326265	2	3	5	1	46	8	98	67.392
201495326269	1	3	3	2	46	8	0	22.464
201495326274	1	3	6	3	46	8	98	89.856
201495326274	2	3	6	3	46	8	98	89.856
201495326276	1	3	4	3	46	8	92	247.104
201495326276	2	3	4	3	46	8	98	247.104
201495326277	1	3	3	3	46	8	98	22.464
201495326277	2	3	3	3	46	8	0	22.464
201495326277	3	3	3	3	46	8	0	22.464
201495326292	1	3	5	4	46	8	98	67.392
201495326292	2	3	5	4	46	8	98	67.392
201495326305	1	3	6	4	46	8	98	89.856
201495326305	2	3	6	4	46	8	0	89.856
201495326312	1	3	3	5	46	8	98	22.464
201495326312	2	3	3	5	46	8	0	22.464
201495326313	1	3	4	5	46	8	98	247.104
