CASENUM,VEH_NO,DRIMPAIR
201027903246,1,0
201027903246,2,0
201027903248,1,0
201027903248,2,0
201027903250,1,0
201027903250,2,0
201027903250,3,0
201027903254,1,0
201027903254,2,0
201027903257,1,0
201027903257,2,0
201027903263,1,0
201027903270,1,0
201027903270,2,0
201027903273,1,0
201027903273,2,0
201027903273,3,0
201027903278,1,0
201027903278,2,0
201027903329,1,0
201027903329,2,0
201027903343,1,0
201027903343,2,0
201027903344,1,0
201027903344,2,0
201027903344,3,0
201027903361,1,0
201027903361,2,0
201027903361,3,0
201027903367,1,0
201027903367,2,0
201027903368,0,0
201027903368,1,0
201027903374,1,0
201027903374,2,0
201027903380,1,0
201027903380,2,0
201027903382,1,0
201027903382,2,0
201027903393,1,0
201027903393,2,0
201027903413,1,0
201027903413,2,0
201027903419,1,0
201027903419,2,0
201027903422,1,0
201027903422,2,0
201027903422,3,0
201027903452,1,0
201027903452,2,0
201027903463,1,0
201027903463,2,0
201027903463,3,0
201027903463,4,0
201027903466,1,0
201027903466,2,0
201027903466,3,0
201027903466,4,0
201027903474,1,0
201027903474,2,0
201027903500,0,0
201027903544,1,0
201027903583,0,0
201027903583,1,0
201027903610,1,0
201027903610,2,0
201027903610,3,0
201027903614,1,0
201027903616,1,0
201027903616,2,0
201027903616,3,0
201027903623,1,0
201027903623,2,0
201027903630,1,9
201027903630,2,0
201027903635,0,0
201027903635,1,0
201027903636,1,0
201027903636,2,0
201027903636,3,0
201027903638,1,0
201027903640,1,0
201027903641,1,0
201027903641,2,0
201027903646,1,0
201027903646,2,0
201027903674,1,0
201027903674,2,0
201027903678,1,0
201027903678,2,0
201027903681,0,0
201027903694,1,0
201027903694,2,0
201027903694,3,0
201027903694,4,0
201027903717,1,0
201027903717,2,0
201027903717,3,0
201027903760,1,0
201027903760,2,0
201027903772,0,0
201027903772,1,0
201027903811,0,0
201027903811,1,0
201027903816,1,0
201027903816,2,0
201027903839,2,0
201027903839,3,0
201027903844,1,0
201027903844,2,0
201027903844,3,0
201027903848,1,0
201027903848,2,0
201027903880,1,0
201027903880,3,0
201027903880,4,0
201027903880,5,0
201027903880,6,0
201027903923,0,0
201027903923,1,0
201027903943,1,0
201027903943,2,0
201027903945,1,0
201027903945,2,0
201027903953,0,0
201027903953,1,0
201027903955,1,0
201027903955,2,0
201027903955,3,0
201027903956,1,0
201027903956,2,0
201027903957,0,0
201027903957,1,0
201027903958,1,0
201027903958,2,0
201027903959,1,0
201027903959,2,0
201027903964,1,0
201027903966,1,0
201027903972,1,0
201027903972,2,0
201027903976,1,0
201027903976,2,0
201027903978,1,0
201027903978,2,0
201027903978,3,0
201027903978,4,0
201027903992,1,0
201027903992,2,0
201027903993,1,0
201027903993,2,0
201027903993,3,0
201027903996,1,0
201027903996,2,0
201027903999,1,0
201027904003,1,0
201027904003,2,0
201027904006,1,0
201027904006,2,0
201027904006,3,0
201027904011,1,0
201027904011,2,0
201027904026,1,0
201027904032,1,0
201027904068,2,0
201027904069,1,0
201027904082,1,0
201027904138,0,0
201027904138,1,0
201027904155,1,0
201027904155,2,0
201027904179,1,0
201027904186,1,0
201027904186,2,0
201027904198,1,0
201027904198,2,0
201027904213,1,0
201027904213,2,0
201027904213,3,0
201027904213,4,0
201027904213,5,0
201027904214,0,0
201027904215,1,0
201027904215,2,0
201027904230,1,0
201027904243,1,0
201027904243,2,0
201027904259,1,0
201027904287,1,0
201027904287,2,0
201027904287,3,0
201027904292,1,0
201027904292,2,0
201027904292,3,0
201027904317,2,0
201027904321,1,0
201027904321,2,0
201027904322,1,0
201027904322,2,0
201027904329,1,0
201027904329,2,0
201027904329,3,0
201027904330,1,0
201027904330,2,0
201027904335,1,0
201027904335,2,0
201027904335,3,0
201027904335,4,0
201027904344,1,0
201027904344,2,0
201027904346,1,0
201027904346,2,0
201027904352,1,0
201027904352,2,0
201027904357,1,0
201027904357,2,0
201027904358,1,0
201027904358,2,0
201027904359,1,0
201027904359,2,0
201027904359,3,0
201027904361,1,0
201027904361,2,0
201027904363,1,9
201027904363,2,0
201027904365,1,0
201027904365,2,0
201027904366,1,0
201027904366,2,0
201027904368,1,0
201027904368,2,0
201027904369,1,0
201027904369,2,0
201027904378,1,0
201027904378,2,0
201027904380,1,0
201027904380,2,0
201027904397,1,1
201027904405,0,0
201027904405,0,0
201027904406,1,0
201027904422,1,0
201027904429,1,0
201027904429,2,0
201027904438,1,0
201027904451,1,0
201027904451,2,0
201027904474,1,0
201027904474,2,0
201027904491,1,0
201027904491,2,0
201027904508,1,0
201027904508,2,0
201027904550,1,0
201027904566,1,0
201027904566,2,0
201027904570,1,9
201027904591,1,0
201027904591,2,0
201027904650,0,0
201027904650,1,0
201027904666,1,0
201027904670,1,0
201027904674,1,9
201027904678,1,0
201027904682,1,0
201027904682,2,0
201027904683,0,0
201027904683,1,0
201027904685,1,0
201027904685,2,0
201027904687,1,0
201027904693,1,9
201027904693,2,0
201027904694,1,0
201027904694,2,0
201027904697,1,0
201027904700,1,0
201027904704,1,0
201027904704,2,0
201027904712,1,0
201027904712,2,0
201027904718,1,0
201027904763,1,0
201027904766,1,0
201027904777,1,0
201027904777,2,0
201027904789,1,0
201027904789,2,0
201027904869,1,0
201027904869,2,0
201027904886,0,0
201027904888,1,0
201027904888,2,0
201027904888,3,0
201027904893,1,0
201027904893,2,0
201027904905,1,0
201027904905,2,0
201027904905,3,0
201027904938,1,0
201027904938,2,0
201027904944,1,0
201027904951,1,0
201027904951,2,0
201027904951,3,0
201027904959,2,0
201027904963,0,0
201027905016,1,0
201027905016,2,0
201027905021,1,0
201027905021,2,0
201027905022,1,0
201027905022,2,0
201027905023,1,0
201027905036,1,0
201027905036,2,0
201027905037,1,0
201027905037,2,0
201027905044,1,0
201027905044,2,0
201027905044,3,0
201027905045,0,0
201027905045,1,0
201027905051,1,0
201027905063,1,0
201027905063,2,0
201027905063,3,0
201027905065,1,0
201027905065,2,0
201027905067,1,0
201027905070,1,0
201027905070,2,0
201027905070,3,0
201027905078,1,0
201027905082,2,0
201027905092,1,0
201027905092,2,0
201027905108,1,0
201027905117,1,0
201027905117,2,0
201027905118,1,0
201027905118,2,0
201027905125,1,0
201027905129,0,0
201027905151,1,0
201027905195,1,0
201027905195,2,0
201027905201,1,0
201027905201,2,0
201027905258,1,0
201027905258,2,0
201027905259,1,0
201027905259,2,0
201027905260,1,0
201027905260,2,0
201027905289,1,0
201027905289,2,0
201027905289,3,0
201027905292,1,0
201027905292,2,0
201027905298,1,0
201027905298,2,0
201027905299,1,0
201027905301,1,0
201027905306,1,0
201027905306,2,0
201027905308,2,0
201027905310,1,0
201027905310,2,0
201027905315,1,0
201027905364,1,0
201027905364,2,0
201027905396,1,0
201027905396,2,0
201027905409,1,0
201027905409,2,0
201027905441,1,0
201027905441,2,0
201027905463,1,0
201027905463,2,0
201027905463,3,0
201027905468,1,0
201027905468,2,0
201027905476,1,0
201027905476,2,0
201027905480,0,0
201027905480,1,0
201027905484,1,0
201027905484,2,0
201027905489,1,0
201027905489,2,0
201027905538,1,0
201027905538,2,0
201027905560,1,0
201027905560,2,0
201027905560,3,0
201027905560,4,0
201027905570,1,0
201027905570,2,0
201027905596,1,0
201027905620,0,0
201027905623,1,0
201027905625,1,0
201027905625,2,0
201027905647,1,0
201027905647,2,0
201027905661,1,0
201027905661,2,0
201027905683,1,0
201027905683,2,0
201027905693,1,0
201027905693,2,0
201027905700,1,0
201027905710,1,0
201027905710,2,0
201027905812,1,0
201027905812,2,0
201027905814,1,0
201027905814,2,0
201027905815,1,0
201027905815,2,0
201027905816,1,0
201027905816,2,0
201027905818,1,0
201027905818,2,0
201027905818,3,0
201027905823,1,0
201027905823,2,0
201027905828,1,0
201027905828,2,0
201027905832,1,0
201027905832,2,0
201027905833,1,0
201027905833,2,0
201027905837,1,0
201027905838,1,0
201027905838,2,0
201027905840,0,0
201027905840,1,0
201027905841,1,0
201027905841,2,0
201027905846,1,0
201027905846,2,0
201027905849,1,0
201027905849,2,0
201027905851,1,0
201027905854,1,0
201027905854,2,0
201027905856,1,0
201027905856,2,0
201027905857,1,0
201027905857,2,0
201027905864,1,0
201027905868,1,0
201027905870,1,0
201027905870,2,0
201027905871,1,0
201027905871,2,0
201027905880,1,0
201027905880,2,0
201027905885,1,0
201027905885,2,0
201027905885,3,0
201027905906,1,0
201027905906,2,0
201027905910,1,0
201027905910,2,0
201027905922,0,0
201027905922,1,0
201027905944,1,0
201027905944,2,0
201027905964,1,0
201027905990,1,0
201027905990,2,0
201027905995,1,0
201027905995,2,0
201027906008,0,4
201027906008,1,0
201027906038,1,0
201027906038,2,0
201027906074,1,0
201027906074,2,0
201027906075,0,0
201027906075,1,0
201027906077,1,0
201027906077,2,0
201027906077,3,0
201027906084,1,0
201027906084,2,0
201027906086,0,0
201027906086,1,0
201027906095,1,0
201027906096,1,9
201027906096,2,0
201027906097,1,0
201027906100,1,0
201027906100,2,0
201027906100,3,0
201027906102,1,0
201027906102,2,0
201027906105,1,0
201027906105,2,0
201027906120,1,0
201027906120,2,0
201027906123,1,0
201027906127,1,0
201027906127,2,0
201027906133,1,2
201027906137,1,0
201027906137,2,0
201027906170,1,0
201027906196,1,0
201027906196,2,0
201027906214,1,0
201027906214,2,0
201027906246,1,0
201027906304,0,0
201027906304,1,0
201027906305,1,0
201027906354,1,0
201027906355,1,0
201027906362,1,0
201027906362,2,0
201027906363,1,0
201027906363,2,0
201027906365,1,0
201027906365,2,0
201027906365,3,0
201027906372,1,0
201027906372,2,0
201027906380,1,9
201027906380,2,0
201027906381,1,0
201027906383,1,0
201027906383,2,0
201027906384,1,0
201027906386,1,0
201027906386,2,0
201027906387,1,0
201027906387,2,0
201027906392,1,0
201027906393,1,0
201027906393,2,0
201027906396,1,0
201027906396,2,0
201027906397,1,0
201027906397,2,0
201027906400,0,0
201027906400,1,0
201027906405,1,0
201027906405,2,0
201027906414,0,0
201027906414,1,0
201027906460,1,0
201027906460,2,0
201027906464,1,0
201027906464,2,0
201027906467,1,0
201027906467,2,0
201027906472,1,0
201027906495,1,1
201027906496,1,96
201027906518,1,0
201027906566,1,0
201027906566,2,0
201027906594,0,0
201027906594,1,0
201027906610,1,0
201027906610,2,0
201027906610,3,0
201027906621,1,2
201027906621,2,0
201027906635,1,0
201027906635,2,0
201027906637,1,0
201027906637,2,0
201027906654,0,0
201027906654,1,0
201027906655,0,0
201027906655,1,0
201027906663,1,0
201027906663,2,0
201027906667,1,0
201027906667,2,0
201027906671,1,0
201027906671,2,0
201027906671,3,0
201027906673,1,0
201027906673,2,0
201027906685,1,96
201027906685,2,0
201027906701,1,0
201027906701,2,0
201027906705,1,0
201027906705,2,0
201027906706,1,0
201027906706,2,0
201027906712,1,0
201027906712,2,0
201027906714,1,9
201027906714,2,0
201027906716,1,0
201027906723,1,0
201027906723,2,0
201027906724,1,0
201027906724,2,0
201027906726,1,0
201027906726,2,0
201027906729,1,0
201027906729,2,0
201027906731,1,0
201027906734,1,0
201027906737,1,0
201027906739,2,0
201027906741,1,0
201027906742,1,0
201027906742,2,0
201027906747,1,0
201027906747,2,0
201027906767,1,0
201027906767,2,0
201027906803,1,0
201027906803,2,0
201027906805,1,0
201027906805,2,0
201027906809,1,0
201027906818,1,0
201027906901,1,0
201027906916,2,0
201027906926,2,0
201027906952,0,0
201027906952,1,0
201027906954,1,0
201027906954,2,0
201027906958,1,0
201027906958,2,0
201027906962,1,0
201027906962,2,0
201027906963,1,0
201027906963,2,0
201027906970,1,0
201027906970,2,0
201027906972,1,0
201027906972,2,0
201027906973,1,9
201027906973,2,0
201027906975,1,96
201027906981,1,0
201027907014,1,0
201027907014,2,0
201027907026,1,0
201027907100,1,0
201027907100,2,0
201027907124,1,0
201027907124,2,0
201027907124,3,0
201027907169,1,0
201027907169,2,0
201027907171,1,0
201027907171,2,0
201027907188,0,0
201027907188,1,0
201027907237,1,0
201027907237,2,0
201027907239,1,0
201027907246,1,0
201027907251,1,0
201027907251,2,0
201027907252,1,0
201027907252,2,0
201027907253,1,0
201027907253,2,0
201027907254,1,0
201027907254,2,0
201027907254,3,0
201027907262,1,9
201027907264,2,0
201027907265,1,0
201027907266,1,0
201027907266,2,0
201027907266,3,0
201027907269,1,0
201027907269,2,0
201027907271,1,0
201027907278,1,0
201027907278,2,0
201027907280,1,0
201027907287,1,0
201027907303,1,0
201027907303,2,0
201027907303,3,0
201027907304,1,0
201027907304,2,0
201027907333,1,0
201027907333,2,0
201027907333,3,0
201027907356,1,0
201027907368,1,0
201027907368,2,0
201027907373,1,0
201027907373,2,0
201027907385,1,0
201027907438,1,0
201027907447,1,0
201027907509,1,0
201027907509,2,0
201027907538,1,0
201027907538,2,0
201027907571,1,0
201027907571,2,0
201027907584,1,0
201027907584,2,0
201027907584,3,0
201027907622,1,0
201027907622,2,0
201027907623,1,0
201027907623,2,0
201027907625,1,0
201027907626,1,0
201027907626,2,0
201027907633,1,0
201027907633,2,0
201027907634,1,0
201027907634,2,0
201027907637,1,0
201027907637,2,0
201027907638,1,0
201027907640,1,0
201027907641,1,0
201027907641,2,0
201027907647,1,0
201027907663,1,0
201027907663,2,0
201027907667,1,0
201027907667,2,0
201027907667,3,0
201027907667,4,0
201027907667,5,0
201027907667,6,0
201027907674,1,0
201027907674,2,0
201027907731,1,0
201027907731,2,0
201027907731,3,0
201027907731,4,0
201027907731,5,0
201027907741,0,0
201027907741,1,0
201027907744,1,0
201027907750,1,0
201027907750,2,0
201027907756,0,0
201027907756,1,0
201027907757,1,0
201027907757,2,0
201027907757,3,0
201027907794,1,0
201027907794,2,0
201027907794,3,0
201027907794,4,0
201027907800,1,0
201027907800,2,0
201027907802,1,0
201027907802,2,0
201027907806,1,0
201027907806,2,0
201027907826,1,0
201027907826,2,0
201027907836,1,0
201027907836,2,0
201027907840,1,0
201027907840,2,0
201027907841,1,0
201027907845,1,0
201027907845,2,0
201027907849,1,0
201027907850,1,0
201027907850,2,0
201027907853,1,0
201027907853,2,0
201027907854,1,0
201027907854,2,0
201027907858,1,0
201027907858,2,0
201027907858,3,0
201027907858,4,0
201027907858,5,0
201027907858,6,0
201027907862,1,0
201027907869,1,0
201027907869,2,0
201027907872,1,0
201027907872,2,0
201027907879,1,0
201027907879,2,0
201027907882,1,0
201027907882,2,0
201027907882,3,0
201027907886,1,0
201027907886,2,0
201027907886,3,0
201027907889,1,0
201027907889,2,0
201027907902,1,0
201027907902,2,0
201027907919,1,0
201027907919,2,0
201027907935,1,0
201027907935,2,0
201027907940,1,0
201027907940,2,0
201027907942,1,0
201027907942,2,0
201027907943,1,0
201027907943,2,0
201027907980,1,0
201027907980,2,0
201027908020,2,0
201027908037,1,0
201027908037,2,0
201027908038,1,0
201027908046,1,0
201027908046,2,0
201027908088,1,0
201027908088,2,0
201027908107,1,0
201027908107,2,0
201027908107,3,0
201027908122,0,0
201027908122,1,0
201027908127,1,0
201027908129,1,0
201027908129,2,0
201027908130,1,0
201027908130,2,0
201027908168,1,0
201027908170,1,0
201027908170,2,0
201027908176,1,2
201027908185,1,0
201027908185,2,0
201027908185,3,0
201027908193,1,0
201027908234,1,0
201027908234,2,0
201027908241,1,0
201027908241,2,0
201027908241,3,0
201027908241,4,0
201027908252,1,0
201027908252,2,0
201027908274,1,0
201027908346,1,0
201027908346,2,0
201027908350,1,0
201027908350,2,0
201027908372,1,0
201027908372,2,0
201027908373,1,0
201027908374,1,0
201027908374,2,0
201027908374,3,0
201027908377,1,0
201027908377,2,0
201027908378,1,0
201027908381,0,0
201027908385,1,0
201027908386,1,0
201027908386,2,0
201027908393,1,0
201027908393,2,0
201027908536,1,0
201027908536,2,0
201027908536,3,0
201027908551,1,0
201027908551,2,0
201027908551,3,0
201027908552,1,0
201027908552,2,0
201027908560,1,0
201027908560,2,0
201027908594,1,0
201027908594,2,0
201027908613,1,2
201027908613,2,0
201027908660,1,0
201027908660,2,0
201027908665,0,0
201027908665,1,0
201027908702,1,0
201027908702,2,0
201027908702,3,0
201027908703,1,0
201027908703,2,0
201027908751,1,0
201027908751,2,0
201027908759,1,0
201027908766,0,0
201027908796,1,0
201027908796,2,0
201027908805,1,0
201027908813,1,0
201027908813,2,0
201027908813,3,0
201027908843,1,0
201027908843,2,0
201027908845,1,0
201027908845,2,0
201027908870,1,0
201027908870,2,0
201027908882,0,0
201027908882,1,0
201027908903,2,0
201027908905,2,0
201027908920,1,0
201027908920,2,0
201027908931,0,0
201027908931,1,0
201027908934,1,0
201027908934,2,0
201027908954,1,0
201027908955,1,0
201027908964,1,0
201027908964,2,0
201027908966,1,0
201027908969,1,0
201027908974,1,96
201027908974,2,0
201027908976,1,0
201027908978,1,0
201027908978,2,0
201027908978,3,0
201027908984,2,0
201027908988,1,0
201027908989,1,0
201027908991,1,0
201027908991,2,0
201027908998,1,0
201027908998,2,0
201027909003,1,0
201027909003,2,0
201027909012,1,0
201027909014,1,0
201027909014,2,0
201027909014,3,0
201027909025,1,0
201027909028,1,0
201027909028,2,0
201027909032,1,0
201027909032,2,0
201027909085,1,0
201027909096,0,0
201027909096,1,0
201027909112,1,0
201027909112,2,0
201027909112,3,0
201027909112,4,0
201027909146,1,0
201027909146,2,0
201027909150,1,0
201027909150,2,0
201027909173,1,0
201027909173,2,0
201027909202,1,0
201027909202,2,0
201027909228,1,0
201027909228,2,0
201027909241,1,0
201027909241,2,0
201027909279,1,0
201027909279,2,0
201027909286,1,0
201027909286,2,0
201027909288,1,0
201027909288,2,0
201027909294,1,0
201027909294,2,0
201027909295,1,9
201027909314,1,0
201027909315,1,0
201027909320,1,0
201027909320,2,0
201027909322,1,0
201027909322,2,0
201027909323,1,0
201027909326,1,0
201027909326,2,0
201027909326,3,0
201027909327,1,0
201027909329,1,0
201027909329,2,0
201027909333,1,0
201027909333,2,0
201027909334,0,0
201027909334,1,0
201027909338,2,0
201027909346,1,0
201027909350,1,0
201027909350,2,0
201027909359,1,0
201027909359,2,0
201027909360,1,0
201027909360,2,0
201027909362,1,0
201027909362,2,0
201027909365,1,0
201027909366,1,0
201027909366,2,0
201027909367,0,0
201027909367,1,0
201027909375,2,0
201027909375,3,0
201027909380,1,0
201027909380,2,0
201027909422,1,0
201027909422,2,0
201027909422,3,0
201027909422,4,0
201027909468,1,0
201027909468,2,0
201027909469,1,0
201027909469,2,0
201027909484,1,0
201027909484,2,0
201027909486,2,0
201027909502,1,0
201027909502,2,0
201027909503,1,0
201027909509,1,0
201027909509,2,0
201027909520,1,0
201027909530,2,0
201027909539,1,0
201027909539,2,0
201027909544,1,0
201027909544,2,0
201027909544,3,0
201027909544,4,0
201027909544,5,0
201027909560,1,0
201027909560,2,0
201027909583,0,0
201027909583,1,0
201027909594,1,0
201027909594,2,0
201027909594,3,0
201027909605,1,0
201027909605,2,0
201027909609,2,0
201027909613,1,0
201027909613,2,0
201027909616,1,0
201027909619,1,0
201027909627,1,0
201027909627,2,0
201027909631,1,0
201027909631,2,0
201027909632,1,0
201027909634,1,0
201027909657,1,0
201027909657,2,0
201027909674,1,0
201027909674,2,0
201027909675,1,0
201027909675,2,0
201027909678,1,0
201027909684,1,0
201027909699,1,0
201027909700,0,0
201027909700,1,0
201027909712,1,0
201027909712,2,0
201027909718,1,0
201027909718,2,0
201027909719,1,0
201027909719,2,0
201027909719,3,0
201027909723,1,9
201027909723,2,0
201027909735,1,0
201027909735,2,0
201027909735,3,0
201027909782,0,0
201027909782,1,0
201027909823,1,0
201027909823,2,0
201027909823,3,0
201027909823,4,0
201027909851,1,0
201027909851,2,0
201027909857,0,0
201027909857,1,0
